GEOID,NAME,citizen,total_pop,citizenship_perc,non_citizenship_perc
06037271902,"Census Tract 2719.02, Los Angeles County, California",362,514,70.43,29.569999999999993
06037272100,"Census Tract 2721, Los Angeles County, California",238,298,79.87,20.129999999999995
06037272201,"Census Tract 2722.01, Los Angeles County, California",145,224,64.73,35.269999999999996
06037272202,"Census Tract 2722.02, Los Angeles County, California",253,327,77.37,22.629999999999995
06037272301,"Census Tract 2723.01, Los Angeles County, California",294,413,71.19,28.810000000000002
06037272302,"Census Tract 2723.02, Los Angeles County, California",298,389,76.61,23.39
06037273100,"Census Tract 2731, Los Angeles County, California",122,202,60.4,39.6
06037273200,"Census Tract 2732, Los Angeles County, California",59,61,96.72,3.280000000000001
06037273300,"Census Tract 2733, Los Angeles County, California",39,54,72.22,27.78
06037273403,"Census Tract 2734.03, Los Angeles County, California",12,17,70.59,29.409999999999997
06037273404,"Census Tract 2734.04, Los Angeles County, California",74,74,100,0
06037273502,"Census Tract 2735.02, Los Angeles County, California",39,102,38.24,61.76
06037273600,"Census Tract 2736, Los Angeles County, California",67,67,100,0
06037273700,"Census Tract 2737, Los Angeles County, California",64,73,87.67,12.329999999999998
06037273800,"Census Tract 2738, Los Angeles County, California",213,222,95.95,4.049999999999997
06037273902,"Census Tract 2739.02, Los Angeles County, California",279,279,100,0
06037274100,"Census Tract 2741, Los Angeles County, California",346,486,71.19,28.810000000000002
06037274202,"Census Tract 2742.02, Los Angeles County, California",252,252,100,0
06037275101,"Census Tract 2751.01, Los Angeles County, California",200,230,86.96,13.040000000000006
06037275102,"Census Tract 2751.02, Los Angeles County, California",269,278,96.76,3.239999999999995
06037275200,"Census Tract 2752, Los Angeles County, California",510,624,81.73,18.269999999999996
06037275311,"Census Tract 2753.11, Los Angeles County, California",1076,1303,82.58,17.42
06037275312,"Census Tract 2753.12, Los Angeles County, California",118,159,74.21,25.790000000000006
06037275313,"Census Tract 2753.13, Los Angeles County, California",434,474,91.56,8.439999999999998
06037275400,"Census Tract 2754, Los Angeles County, California",408,602,67.77,32.230000000000004
06037275500,"Census Tract 2755, Los Angeles County, California",416,455,91.43,8.569999999999993
06037275603,"Census Tract 2756.03, Los Angeles County, California",496,505,98.22,1.7800000000000011
06037275604,"Census Tract 2756.04, Los Angeles County, California",1277,1658,77.02,22.980000000000004
06037275605,"Census Tract 2756.05, Los Angeles County, California",139,458,30.35,69.65
06037276000,"Census Tract 2760, Los Angeles County, California",659,726,90.77,9.230000000000004
06037276101,"Census Tract 2761.01, Los Angeles County, California",337,565,59.65,40.35
06037276102,"Census Tract 2761.02, Los Angeles County, California",317,317,100,0
06037276400,"Census Tract 2764, Los Angeles County, California",310,343,90.38,9.620000000000005
06037276500,"Census Tract 2765, Los Angeles County, California",630,908,69.38,30.620000000000005
06037276601,"Census Tract 2766.01, Los Angeles County, California",426,444,95.95,4.049999999999997
06037276605,"Census Tract 2766.05, Los Angeles County, California",46,119,38.66,61.34
06037276606,"Census Tract 2766.06, Los Angeles County, California",202,269,75.09,24.909999999999997
06037276607,"Census Tract 2766.07, Los Angeles County, California",311,394,78.93,21.069999999999993
06037276608,"Census Tract 2766.08, Los Angeles County, California",439,492,89.23,10.769999999999996
06037277000,"Census Tract 2770, Los Angeles County, California",754,806,93.55,6.450000000000003
06037277100,"Census Tract 2771, Los Angeles County, California",615,687,89.52,10.480000000000004
06037277200,"Census Tract 2772, Los Angeles County, California",95,158,60.13,39.87
06037277400,"Census Tract 2774, Los Angeles County, California",49,56,87.5,12.5
06037278001,"Census Tract 2780.01, Los Angeles County, California",156,169,92.31,7.689999999999998
06037278102,"Census Tract 2781.02, Los Angeles County, California",178,208,85.58,14.420000000000002
06037291110,"Census Tract 2911.10, Los Angeles County, California",19,19,100,0
06037291120,"Census Tract 2911.20, Los Angeles County, California",42,42,100,0
06037291130,"Census Tract 2911.30, Los Angeles County, California",289,317,91.17,8.829999999999998
06037291210,"Census Tract 2912.10, Los Angeles County, California",809,978,82.72,17.28
06037291220,"Census Tract 2912.20, Los Angeles County, California",690,848,81.37,18.629999999999995
06037291300,"Census Tract 2913, Los Angeles County, California",1331,1413,94.2,5.799999999999997
06037292001,"Census Tract 2920.01, Los Angeles County, California",619,981,63.1,36.9
06037292002,"Census Tract 2920.02, Los Angeles County, California",402,441,91.16,8.840000000000003
06037293203,"Census Tract 2932.03, Los Angeles County, California",167,344,48.55,51.45
06037293204,"Census Tract 2932.04, Los Angeles County, California",638,1032,61.82,38.18
06037293205,"Census Tract 2932.05, Los Angeles County, California",288,494,58.3,41.7
06037293206,"Census Tract 2932.06, Los Angeles County, California",447,577,77.47,22.53
06037293301,"Census Tract 2933.01, Los Angeles County, California",1267,1502,84.35,15.650000000000006
06037293302,"Census Tract 2933.02, Los Angeles County, California",1009,1410,71.56,28.439999999999998
06037293304,"Census Tract 2933.04, Los Angeles County, California",589,695,84.75,15.25
06037293306,"Census Tract 2933.06, Los Angeles County, California",437,524,83.4,16.599999999999994
06037293307,"Census Tract 2933.07, Los Angeles County, California",342,419,81.62,18.379999999999995
06037294110,"Census Tract 2941.10, Los Angeles County, California",56,56,100,0
06037294120,"Census Tract 2941.20, Los Angeles County, California",50,67,74.63,25.370000000000005
06037294200,"Census Tract 2942, Los Angeles County, California",208,233,89.27,10.730000000000004
06037294301,"Census Tract 2943.01, Los Angeles County, California",234,254,92.13,7.8700000000000045
06037294302,"Census Tract 2943.02, Los Angeles County, California",105,110,95.45,4.549999999999997
06037294410,"Census Tract 2944.10, Los Angeles County, California",638,865,73.76,26.239999999999995
06037294421,"Census Tract 2944.21, Los Angeles County, California",326,407,80.1,19.900000000000006
06037294510,"Census Tract 2945.10, Los Angeles County, California",90,116,77.59,22.409999999999997
06037294520,"Census Tract 2945.20, Los Angeles County, California",33,33,100,0
06037294610,"Census Tract 2946.10, Los Angeles County, California",227,248,91.53,8.469999999999999
06037294620,"Census Tract 2946.20, Los Angeles County, California",14,37,37.84,62.16
06037294701,"Census Tract 2947.01, Los Angeles County, California",29,36,80.56,19.439999999999998
06037294810,"Census Tract 2948.10, Los Angeles County, California",76,88,86.36,13.64
06037294820,"Census Tract 2948.20, Los Angeles County, California",99,99,100,0
06037294830,"Census Tract 2948.30, Los Angeles County, California",25,30,83.33,16.67
06037294900,"Census Tract 2949, Los Angeles County, California",82,116,70.69,29.310000000000002
06037295103,"Census Tract 2951.03, Los Angeles County, California",400,638,62.7,37.3
06037296210,"Census Tract 2962.10, Los Angeles County, California",27,38,71.05,28.950000000000003
06037296220,"Census Tract 2962.20, Los Angeles County, California",198,346,57.23,42.77
06037296300,"Census Tract 2963, Los Angeles County, California",1067,1424,74.93,25.069999999999993
06037296401,"Census Tract 2964.01, Los Angeles County, California",272,364,74.73,25.269999999999996
06037296402,"Census Tract 2964.02, Los Angeles County, California",418,455,91.87,8.129999999999995
06037296500,"Census Tract 2965, Los Angeles County, California",221,249,88.76,11.239999999999995
06037296600,"Census Tract 2966, Los Angeles County, California",101,113,89.38,10.620000000000005
06037296901,"Census Tract 2969.01, Los Angeles County, California",55,203,27.09,72.91
06037296902,"Census Tract 2969.02, Los Angeles County, California",36,88,40.91,59.09
06037297001,"Census Tract 2970.01, Los Angeles County, California",25,25,100,0
06037297002,"Census Tract 2970.02, Los Angeles County, California",401,439,91.34,8.659999999999997
06037297110,"Census Tract 2971.10, Los Angeles County, California",202,264,76.52,23.480000000000004
06037297120,"Census Tract 2971.20, Los Angeles County, California",228,242,94.21,5.790000000000006
06037297201,"Census Tract 2972.01, Los Angeles County, California",187,216,86.57,13.430000000000007
06037297202,"Census Tract 2972.02, Los Angeles County, California",18,130,13.85,86.15
06037297300,"Census Tract 2973, Los Angeles County, California",121,128,94.53,5.469999999999999
06037297400,"Census Tract 2974, Los Angeles County, California",135,164,82.32,17.680000000000007
06037297501,"Census Tract 2975.01, Los Angeles County, California",47,47,100,0
06037297502,"Census Tract 2975.02, Los Angeles County, California",133,133,100,0
06037297601,"Census Tract 2976.01, Los Angeles County, California",79,79,100,0
06037297602,"Census Tract 2976.02, Los Angeles County, California",219,295,74.24,25.760000000000005
06037300100,"Census Tract 3001, Los Angeles County, California",1459,1635,89.24,10.760000000000005
06037300200,"Census Tract 3002, Los Angeles County, California",1611,1916,84.08,15.920000000000002
06037300301,"Census Tract 3003.01, Los Angeles County, California",1065,1312,81.17,18.83
06037300400,"Census Tract 3004, Los Angeles County, California",1192,1519,78.47,21.53
06037300501,"Census Tract 3005.01, Los Angeles County, California",585,745,78.52,21.480000000000004
06037300503,"Census Tract 3005.03, Los Angeles County, California",798,1246,64.04,35.959999999999994
06037300601,"Census Tract 3006.01, Los Angeles County, California",1698,2083,81.52,18.480000000000004
06037300602,"Census Tract 3006.02, Los Angeles County, California",193,234,82.48,17.519999999999996
06037300701,"Census Tract 3007.01, Los Angeles County, California",498,530,93.96,6.040000000000006
06037300702,"Census Tract 3007.02, Los Angeles County, California",540,600,90,10
06037300800,"Census Tract 3008, Los Angeles County, California",598,743,80.48,19.519999999999996
06037300901,"Census Tract 3009.01, Los Angeles County, California",1317,1569,83.94,16.060000000000002
06037300902,"Census Tract 3009.02, Los Angeles County, California",295,352,83.81,16.189999999999998
06037301000,"Census Tract 3010, Los Angeles County, California",513,617,83.14,16.86
06037301100,"Census Tract 3011, Los Angeles County, California",519,726,71.49,28.510000000000005
06037301203,"Census Tract 3012.03, Los Angeles County, California",587,641,91.58,8.420000000000002
06037301204,"Census Tract 3012.04, Los Angeles County, California",627,715,87.69,12.310000000000002
06037301205,"Census Tract 3012.05, Los Angeles County, California",259,289,89.62,10.379999999999995
06037301206,"Census Tract 3012.06, Los Angeles County, California",605,679,89.1,10.900000000000006
06037301300,"Census Tract 3013, Los Angeles County, California",130,130,100,0
06037301400,"Census Tract 3014, Los Angeles County, California",78,88,88.64,11.36
06037301501,"Census Tract 3015.01, Los Angeles County, California",137,151,90.73,9.269999999999996
06037301502,"Census Tract 3015.02, Los Angeles County, California",299,492,60.77,39.23
06037301601,"Census Tract 3016.01, Los Angeles County, California",229,229,100,0
06037301602,"Census Tract 3016.02, Los Angeles County, California",389,421,92.4,7.599999999999994
06037301701,"Census Tract 3017.01, Los Angeles County, California",391,418,93.54,6.459999999999994
06037301702,"Census Tract 3017.02, Los Angeles County, California",574,772,74.35,25.650000000000006
06037301801,"Census Tract 3018.01, Los Angeles County, California",768,1129,68.02,31.980000000000004
06037301802,"Census Tract 3018.02, Los Angeles County, California",489,799,61.2,38.8
06037301901,"Census Tract 3019.01, Los Angeles County, California",637,964,66.08,33.92
06037301902,"Census Tract 3019.02, Los Angeles County, California",259,425,60.94,39.06
06037302002,"Census Tract 3020.02, Los Angeles County, California",433,669,64.72,35.28
06037302003,"Census Tract 3020.03, Los Angeles County, California",377,471,80.04,19.959999999999994
06037302004,"Census Tract 3020.04, Los Angeles County, California",673,777,86.62,13.379999999999995
06037302102,"Census Tract 3021.02, Los Angeles County, California",927,1162,79.78,20.22
06037302103,"Census Tract 3021.03, Los Angeles County, California",417,540,77.22,22.78
06037302104,"Census Tract 3021.04, Los Angeles County, California",636,965,65.91,34.09
06037302201,"Census Tract 3022.01, Los Angeles County, California",139,344,40.41,59.59
06037302202,"Census Tract 3022.02, Los Angeles County, California",518,692,74.86,25.14
06037302301,"Census Tract 3023.01, Los Angeles County, California",545,767,71.06,28.939999999999998
06037302302,"Census Tract 3023.02, Los Angeles County, California",526,722,72.85,27.150000000000006
06037302401,"Census Tract 3024.01, Los Angeles County, California",436,860,50.7,49.3
06037302503,"Census Tract 3025.03, Los Angeles County, California",160,267,59.93,40.07
06037302504,"Census Tract 3025.04, Los Angeles County, California",311,396,78.54,21.459999999999994
06037302505,"Census Tract 3025.05, Los Angeles County, California",390,594,65.66,34.34
