"","STNAME","CTYNAME","RACE","MR"
"5334","Minnesota","Red Lake County","NHPI_AIC",4
"5335","Minnesota","Redwood County","A_A",518
"5336","Minnesota","Redwood County","A_AIC",569
"5337","Minnesota","Redwood County","NHPI_A",2
"5338","Minnesota","Redwood County","NHPI_AIC",11
"5339","Minnesota","Renville County","A_A",54
"5340","Minnesota","Renville County","A_AIC",84
"5341","Minnesota","Renville County","NHPI_A",6
"5342","Minnesota","Renville County","NHPI_AIC",10
"5343","Minnesota","Rice County","A_A",1336
"5344","Minnesota","Rice County","A_AIC",1688
"5345","Minnesota","Rice County","NHPI_A",50
"5346","Minnesota","Rice County","NHPI_AIC",92
"5347","Minnesota","Rock County","A_A",54
"5348","Minnesota","Rock County","A_AIC",92
"5349","Minnesota","Rock County","NHPI_A",1
"5350","Minnesota","Rock County","NHPI_AIC",21
"5351","Minnesota","Roseau County","A_A",397
"5352","Minnesota","Roseau County","A_AIC",445
"5353","Minnesota","Roseau County","NHPI_A",3
"5354","Minnesota","Roseau County","NHPI_AIC",10
"5355","Minnesota","Scott County","A_A",7535
"5356","Minnesota","Scott County","A_AIC",8496
"5357","Minnesota","Scott County","NHPI_A",120
"5358","Minnesota","Scott County","NHPI_AIC",230
"5359","Minnesota","Sherburne County","A_A",1143
"5360","Minnesota","Sherburne County","A_AIC",1553
"5361","Minnesota","Sherburne County","NHPI_A",20
"5362","Minnesota","Sherburne County","NHPI_AIC",79
"5363","Minnesota","Sibley County","A_A",85
"5364","Minnesota","Sibley County","A_AIC",142
"5365","Minnesota","Sibley County","NHPI_A",6
"5366","Minnesota","Sibley County","NHPI_AIC",9
"5367","Minnesota","St. Louis County","A_A",1799
"5368","Minnesota","St. Louis County","A_AIC",2524
"5369","Minnesota","St. Louis County","NHPI_A",66
"5370","Minnesota","St. Louis County","NHPI_AIC",157
"5371","Minnesota","Stearns County","A_A",3025
"5372","Minnesota","Stearns County","A_AIC",3668
"5373","Minnesota","Stearns County","NHPI_A",98
"5374","Minnesota","Stearns County","NHPI_AIC",188
"5375","Minnesota","Steele County","A_A",291
"5376","Minnesota","Steele County","A_AIC",395
"5377","Minnesota","Steele County","NHPI_A",9
"5378","Minnesota","Steele County","NHPI_AIC",15
"5379","Minnesota","Stevens County","A_A",147
"5380","Minnesota","Stevens County","A_AIC",174
"5381","Minnesota","Stevens County","NHPI_A",5
"5382","Minnesota","Stevens County","NHPI_AIC",9
"5383","Minnesota","Swift County","A_A",21
"5384","Minnesota","Swift County","A_AIC",22
"5385","Minnesota","Swift County","NHPI_A",3
"5386","Minnesota","Swift County","NHPI_AIC",4
"5387","Minnesota","Todd County","A_A",114
"5388","Minnesota","Todd County","A_AIC",171
"5389","Minnesota","Todd County","NHPI_A",51
"5390","Minnesota","Todd County","NHPI_AIC",66
"5391","Minnesota","Traverse County","A_A",4
"5392","Minnesota","Traverse County","A_AIC",7
"5393","Minnesota","Traverse County","NHPI_A",1
"5394","Minnesota","Traverse County","NHPI_AIC",3
"5395","Minnesota","Wabasha County","A_A",98
"5396","Minnesota","Wabasha County","A_AIC",159
"5397","Minnesota","Wabasha County","NHPI_A",1
"5398","Minnesota","Wabasha County","NHPI_AIC",7
"5399","Minnesota","Wadena County","A_A",36
"5400","Minnesota","Wadena County","A_AIC",67
"5401","Minnesota","Wadena County","NHPI_AIC",2
"5402","Minnesota","Waseca County","A_A",134
"5403","Minnesota","Waseca County","A_AIC",179
"5404","Minnesota","Waseca County","NHPI_A",5
"5405","Minnesota","Waseca County","NHPI_AIC",16
"5406","Minnesota","Washington County","A_A",12190
"5407","Minnesota","Washington County","A_AIC",13795
"5408","Minnesota","Washington County","NHPI_A",98
"5409","Minnesota","Washington County","NHPI_AIC",289
"5410","Minnesota","Watonwan County","A_A",97
"5411","Minnesota","Watonwan County","A_AIC",131
"5412","Minnesota","Watonwan County","NHPI_A",4
"5413","Minnesota","Watonwan County","NHPI_AIC",8
"5414","Minnesota","Wilkin County","A_A",20
"5415","Minnesota","Wilkin County","A_AIC",26
"5416","Minnesota","Wilkin County","NHPI_AIC",2
"5417","Minnesota","Winona County","A_A",1107
"5418","Minnesota","Winona County","A_AIC",1253
"5419","Minnesota","Winona County","NHPI_A",4
"5420","Minnesota","Winona County","NHPI_AIC",27
"5421","Minnesota","Wright County","A_A",1511
"5422","Minnesota","Wright County","A_AIC",2057
"5423","Minnesota","Wright County","NHPI_A",50
"5424","Minnesota","Wright County","NHPI_AIC",103
"5425","Minnesota","Yellow Medicine County","A_A",33
"5426","Minnesota","Yellow Medicine County","A_AIC",48
"5427","Minnesota","Yellow Medicine County","NHPI_A",6
"5428","Minnesota","Yellow Medicine County","NHPI_AIC",9
"5429","Mississippi","Adams County","A_A",129
"5430","Mississippi","Adams County","A_AIC",179
"5431","Mississippi","Adams County","NHPI_A",4
"5432","Mississippi","Adams County","NHPI_AIC",21
"5433","Mississippi","Alcorn County","A_A",123
"5434","Mississippi","Alcorn County","A_AIC",158
"5435","Mississippi","Alcorn County","NHPI_A",12
"5436","Mississippi","Alcorn County","NHPI_AIC",18
"5437","Mississippi","Amite County","A_A",12
"5438","Mississippi","Amite County","A_AIC",33
"5439","Mississippi","Amite County","NHPI_A",1
"5440","Mississippi","Amite County","NHPI_AIC",6
"5441","Mississippi","Attala County","A_A",59
"5442","Mississippi","Attala County","A_AIC",78
"5443","Mississippi","Attala County","NHPI_A",4
"5444","Mississippi","Attala County","NHPI_AIC",9
"5445","Mississippi","Benton County","A_A",6
"5446","Mississippi","Benton County","A_AIC",10
"5447","Mississippi","Benton County","NHPI_A",3
"5448","Mississippi","Benton County","NHPI_AIC",7
"5449","Mississippi","Bolivar County","A_A",205
"5450","Mississippi","Bolivar County","A_AIC",251
"5451","Mississippi","Bolivar County","NHPI_A",18
"5452","Mississippi","Bolivar County","NHPI_AIC",37
"5453","Mississippi","Calhoun County","A_A",18
"5454","Mississippi","Calhoun County","A_AIC",29
"5455","Mississippi","Calhoun County","NHPI_A",3
"5456","Mississippi","Calhoun County","NHPI_AIC",6
"5457","Mississippi","Carroll County","A_A",20
"5458","Mississippi","Carroll County","A_AIC",37
"5459","Mississippi","Carroll County","NHPI_AIC",8
"5460","Mississippi","Chickasaw County","A_A",56
"5461","Mississippi","Chickasaw County","A_AIC",73
"5462","Mississippi","Chickasaw County","NHPI_A",8
"5463","Mississippi","Chickasaw County","NHPI_AIC",29
"5464","Mississippi","Choctaw County","A_A",9
"5465","Mississippi","Choctaw County","A_AIC",30
"5466","Mississippi","Choctaw County","NHPI_A",1
"5467","Mississippi","Choctaw County","NHPI_AIC",6
"5468","Mississippi","Claiborne County","A_A",40
"5469","Mississippi","Claiborne County","A_AIC",47
"5470","Mississippi","Claiborne County","NHPI_AIC",6
"5471","Mississippi","Clarke County","A_A",29
"5472","Mississippi","Clarke County","A_AIC",37
"5473","Mississippi","Clarke County","NHPI_A",1
"5474","Mississippi","Clarke County","NHPI_AIC",13
"5475","Mississippi","Clay County","A_A",47
"5476","Mississippi","Clay County","A_AIC",74
"5477","Mississippi","Clay County","NHPI_A",2
"5478","Mississippi","Clay County","NHPI_AIC",11
"5479","Mississippi","Coahoma County","A_A",130
"5480","Mississippi","Coahoma County","A_AIC",175
"5481","Mississippi","Coahoma County","NHPI_A",12
"5482","Mississippi","Coahoma County","NHPI_AIC",19
"5483","Mississippi","Copiah County","A_A",90
"5484","Mississippi","Copiah County","A_AIC",130
"5485","Mississippi","Copiah County","NHPI_A",4
"5486","Mississippi","Copiah County","NHPI_AIC",32
"5487","Mississippi","Covington County","A_A",43
"5488","Mississippi","Covington County","A_AIC",66
"5489","Mississippi","Covington County","NHPI_A",7
"5490","Mississippi","Covington County","NHPI_AIC",18
"5491","Mississippi","DeSoto County","A_A",2064
"5492","Mississippi","DeSoto County","A_AIC",2614
"5493","Mississippi","DeSoto County","NHPI_A",127
"5494","Mississippi","DeSoto County","NHPI_AIC",202
"5495","Mississippi","Forrest County","A_A",512
"5496","Mississippi","Forrest County","A_AIC",682
"5497","Mississippi","Forrest County","NHPI_A",63
"5498","Mississippi","Forrest County","NHPI_AIC",99
"5499","Mississippi","Franklin County","A_A",5
"5500","Mississippi","Franklin County","A_AIC",9
"5501","Mississippi","Franklin County","NHPI_AIC",4
"5502","Mississippi","George County","A_A",48
"5503","Mississippi","George County","A_AIC",69
"5504","Mississippi","George County","NHPI_AIC",11
"5505","Mississippi","Greene County","A_A",19
"5506","Mississippi","Greene County","A_AIC",30
"5507","Mississippi","Greene County","NHPI_A",1
"5508","Mississippi","Greene County","NHPI_AIC",4
"5509","Mississippi","Grenada County","A_A",64
"5510","Mississippi","Grenada County","A_AIC",85
"5511","Mississippi","Grenada County","NHPI_A",2
"5512","Mississippi","Grenada County","NHPI_AIC",11
"5513","Mississippi","Hancock County","A_A",432
"5514","Mississippi","Hancock County","A_AIC",615
"5515","Mississippi","Hancock County","NHPI_A",28
"5516","Mississippi","Hancock County","NHPI_AIC",65
"5517","Mississippi","Harrison County","A_A",5422
"5518","Mississippi","Harrison County","A_AIC",6824
"5519","Mississippi","Harrison County","NHPI_A",297
"5520","Mississippi","Harrison County","NHPI_AIC",543
"5521","Mississippi","Hinds County","A_A",1958
"5522","Mississippi","Hinds County","A_AIC",2329
"5523","Mississippi","Hinds County","NHPI_A",87
"5524","Mississippi","Hinds County","NHPI_AIC",207
"5525","Mississippi","Holmes County","A_A",30
"5526","Mississippi","Holmes County","A_AIC",43
"5527","Mississippi","Holmes County","NHPI_A",1
"5528","Mississippi","Holmes County","NHPI_AIC",10
"5529","Mississippi","Humphreys County","A_A",20
"5530","Mississippi","Humphreys County","A_AIC",40
"5531","Mississippi","Humphreys County","NHPI_A",4
"5532","Mississippi","Humphreys County","NHPI_AIC",4
"5533","Mississippi","Issaquena County","A_A",6
"5534","Mississippi","Issaquena County","A_AIC",6
"5535","Mississippi","Itawamba County","A_A",56
"5536","Mississippi","Itawamba County","A_AIC",60
"5537","Mississippi","Itawamba County","NHPI_A",3
"5538","Mississippi","Itawamba County","NHPI_AIC",5
"5539","Mississippi","Jackson County","A_A",3078
"5540","Mississippi","Jackson County","A_AIC",3791
"5541","Mississippi","Jackson County","NHPI_A",100
"5542","Mississippi","Jackson County","NHPI_AIC",205
"5543","Mississippi","Jasper County","A_A",16
"5544","Mississippi","Jasper County","A_AIC",31
"5545","Mississippi","Jasper County","NHPI_A",7
"5546","Mississippi","Jasper County","NHPI_AIC",23
"5547","Mississippi","Jefferson County","A_A",2
"5548","Mississippi","Jefferson County","A_AIC",6
"5549","Mississippi","Jefferson County","NHPI_A",1
"5550","Mississippi","Jefferson County","NHPI_AIC",5
"5551","Mississippi","Jefferson Davis County","A_A",18
"5552","Mississippi","Jefferson Davis County","A_AIC",33
"5553","Mississippi","Jefferson Davis County","NHPI_A",2
"5554","Mississippi","Jefferson Davis County","NHPI_AIC",8
"5555","Mississippi","Jones County","A_A",317
"5556","Mississippi","Jones County","A_AIC",418
"5557","Mississippi","Jones County","NHPI_A",28
"5558","Mississippi","Jones County","NHPI_AIC",65
"5559","Mississippi","Kemper County","A_A",10
"5560","Mississippi","Kemper County","A_AIC",14
"5561","Mississippi","Kemper County","NHPI_AIC",5
"5562","Mississippi","Lafayette County","A_A",1017
"5563","Mississippi","Lafayette County","A_AIC",1185
"5564","Mississippi","Lafayette County","NHPI_A",50
"5565","Mississippi","Lafayette County","NHPI_AIC",76
"5566","Mississippi","Lamar County","A_A",665
"5567","Mississippi","Lamar County","A_AIC",762
"5568","Mississippi","Lamar County","NHPI_A",23
"5569","Mississippi","Lamar County","NHPI_AIC",38
"5570","Mississippi","Lauderdale County","A_A",600
"5571","Mississippi","Lauderdale County","A_AIC",725
"5572","Mississippi","Lauderdale County","NHPI_A",43
"5573","Mississippi","Lauderdale County","NHPI_AIC",89
"5574","Mississippi","Lawrence County","A_A",35
"5575","Mississippi","Lawrence County","A_AIC",53
"5576","Mississippi","Lawrence County","NHPI_A",2
"5577","Mississippi","Lawrence County","NHPI_AIC",3
"5578","Mississippi","Leake County","A_A",72
"5579","Mississippi","Leake County","A_AIC",112
"5580","Mississippi","Leake County","NHPI_AIC",12
"5581","Mississippi","Lee County","A_A",539
"5582","Mississippi","Lee County","A_AIC",688
"5583","Mississippi","Lee County","NHPI_A",23
"5584","Mississippi","Lee County","NHPI_AIC",51
"5585","Mississippi","Leflore County","A_A",187
"5586","Mississippi","Leflore County","A_AIC",221
"5587","Mississippi","Leflore County","NHPI_A",2
"5588","Mississippi","Leflore County","NHPI_AIC",27
"5589","Mississippi","Lincoln County","A_A",125
"5590","Mississippi","Lincoln County","A_AIC",161
"5591","Mississippi","Lincoln County","NHPI_A",11
"5592","Mississippi","Lincoln County","NHPI_AIC",20
"5593","Mississippi","Lowndes County","A_A",415
"5594","Mississippi","Lowndes County","A_AIC",587
"5595","Mississippi","Lowndes County","NHPI_A",31
"5596","Mississippi","Lowndes County","NHPI_AIC",56
"5597","Mississippi","Madison County","A_A",2120
"5598","Mississippi","Madison County","A_AIC",2353
"5599","Mississippi","Madison County","NHPI_A",94
"5600","Mississippi","Madison County","NHPI_AIC",130
"5601","Mississippi","Marion County","A_A",87
"5602","Mississippi","Marion County","A_AIC",138
"5603","Mississippi","Marion County","NHPI_A",9
"5604","Mississippi","Marion County","NHPI_AIC",18
"5605","Mississippi","Marshall County","A_A",75
"5606","Mississippi","Marshall County","A_AIC",117
"5607","Mississippi","Marshall County","NHPI_A",13
"5608","Mississippi","Marshall County","NHPI_AIC",33
"5609","Mississippi","Monroe County","A_A",71
"5610","Mississippi","Monroe County","A_AIC",98
"5611","Mississippi","Monroe County","NHPI_A",4
"5612","Mississippi","Monroe County","NHPI_AIC",20
"5613","Mississippi","Montgomery County","A_A",39
"5614","Mississippi","Montgomery County","A_AIC",47
"5615","Mississippi","Montgomery County","NHPI_A",1
"5616","Mississippi","Montgomery County","NHPI_AIC",2
"5617","Mississippi","Neshoba County","A_A",103
"5618","Mississippi","Neshoba County","A_AIC",157
"5619","Mississippi","Neshoba County","NHPI_A",13
"5620","Mississippi","Neshoba County","NHPI_AIC",20
"5621","Mississippi","Newton County","A_A",52
"5622","Mississippi","Newton County","A_AIC",72
"5623","Mississippi","Newton County","NHPI_A",3
"5624","Mississippi","Newton County","NHPI_AIC",4
"5625","Mississippi","Noxubee County","A_A",22
"5626","Mississippi","Noxubee County","A_AIC",35
"5627","Mississippi","Noxubee County","NHPI_A",2
"5628","Mississippi","Noxubee County","NHPI_AIC",8
"5629","Mississippi","Oktibbeha County","A_A",1178
"5630","Mississippi","Oktibbeha County","A_AIC",1346
"5631","Mississippi","Oktibbeha County","NHPI_A",23
"5632","Mississippi","Oktibbeha County","NHPI_AIC",48
"5633","Mississippi","Panola County","A_A",70
"5634","Mississippi","Panola County","A_AIC",115
"5635","Mississippi","Panola County","NHPI_AIC",15
"5636","Mississippi","Pearl River County","A_A",235
"5637","Mississippi","Pearl River County","A_AIC",390
"5638","Mississippi","Pearl River County","NHPI_A",34
"5639","Mississippi","Pearl River County","NHPI_AIC",72
"5640","Mississippi","Perry County","A_A",23
"5641","Mississippi","Perry County","A_AIC",29
"5642","Mississippi","Perry County","NHPI_A",4
"5643","Mississippi","Pike County","A_A",239
"5644","Mississippi","Pike County","A_AIC",282
"5645","Mississippi","Pike County","NHPI_A",9
"5646","Mississippi","Pike County","NHPI_AIC",27
"5647","Mississippi","Pontotoc County","A_A",58
"5648","Mississippi","Pontotoc County","A_AIC",92
"5649","Mississippi","Pontotoc County","NHPI_A",19
"5650","Mississippi","Pontotoc County","NHPI_AIC",33
"5651","Mississippi","Prentiss County","A_A",36
"5652","Mississippi","Prentiss County","A_AIC",67
"5653","Mississippi","Prentiss County","NHPI_A",3
"5654","Mississippi","Prentiss County","NHPI_AIC",10
"5655","Mississippi","Quitman County","A_A",13
"5656","Mississippi","Quitman County","A_AIC",16
"5657","Mississippi","Quitman County","NHPI_A",1
"5658","Mississippi","Quitman County","NHPI_AIC",1
"5659","Mississippi","Rankin County","A_A",1617
"5660","Mississippi","Rankin County","A_AIC",1913
"5661","Mississippi","Rankin County","NHPI_A",120
"5662","Mississippi","Rankin County","NHPI_AIC",155
"5663","Mississippi","Scott County","A_A",84
"5664","Mississippi","Scott County","A_AIC",112
"5665","Mississippi","Scott County","NHPI_A",164
"5666","Mississippi","Scott County","NHPI_AIC",173
"5667","Mississippi","Sharkey County","A_A",11
"5668","Mississippi","Sharkey County","A_AIC",14
"5669","Mississippi","Sharkey County","NHPI_AIC",3
"5670","Mississippi","Simpson County","A_A",83
"5671","Mississippi","Simpson County","A_AIC",115
"5672","Mississippi","Simpson County","NHPI_A",35
"5673","Mississippi","Simpson County","NHPI_AIC",45
"5674","Mississippi","Smith County","A_A",14
"5675","Mississippi","Smith County","A_AIC",25
"5676","Mississippi","Smith County","NHPI_A",2
"5677","Mississippi","Stone County","A_A",58
"5678","Mississippi","Stone County","A_AIC",104
"5679","Mississippi","Stone County","NHPI_A",5
"5680","Mississippi","Stone County","NHPI_AIC",10
"5681","Mississippi","Sunflower County","A_A",92
"5682","Mississippi","Sunflower County","A_AIC",106
"5683","Mississippi","Sunflower County","NHPI_A",11
"5684","Mississippi","Sunflower County","NHPI_AIC",23
"5685","Mississippi","Tallahatchie County","A_A",127
"5686","Mississippi","Tallahatchie County","A_AIC",146
"5687","Mississippi","Tallahatchie County","NHPI_A",14
"5688","Mississippi","Tallahatchie County","NHPI_AIC",18
"5689","Mississippi","Tate County","A_A",65
"5690","Mississippi","Tate County","A_AIC",123
"5691","Mississippi","Tate County","NHPI_A",8
"5692","Mississippi","Tate County","NHPI_AIC",24
"5693","Mississippi","Tippah County","A_A",34
"5694","Mississippi","Tippah County","A_AIC",51
"5695","Mississippi","Tippah County","NHPI_A",3
"5696","Mississippi","Tippah County","NHPI_AIC",8
"5697","Mississippi","Tishomingo County","A_A",21
"5698","Mississippi","Tishomingo County","A_AIC",38
"5699","Mississippi","Tishomingo County","NHPI_A",7
"5700","Mississippi","Tishomingo County","NHPI_AIC",17
"5701","Mississippi","Tunica County","A_A",62
"5702","Mississippi","Tunica County","A_AIC",81
"5703","Mississippi","Tunica County","NHPI_A",13
"5704","Mississippi","Tunica County","NHPI_AIC",30
"5705","Mississippi","Union County","A_A",46
"5706","Mississippi","Union County","A_AIC",92
"5707","Mississippi","Union County","NHPI_A",21
"5708","Mississippi","Union County","NHPI_AIC",35
"5709","Mississippi","Walthall County","A_A",26
"5710","Mississippi","Walthall County","A_AIC",68
"5711","Mississippi","Walthall County","NHPI_A",4
"5712","Mississippi","Walthall County","NHPI_AIC",25
"5713","Mississippi","Warren County","A_A",428
"5714","Mississippi","Warren County","A_AIC",502
"5715","Mississippi","Warren County","NHPI_A",11
"5716","Mississippi","Warren County","NHPI_AIC",29
"5717","Mississippi","Washington County","A_A",296
"5718","Mississippi","Washington County","A_AIC",345
"5719","Mississippi","Washington County","NHPI_A",15
"5720","Mississippi","Washington County","NHPI_AIC",29
"5721","Mississippi","Wayne County","A_A",34
"5722","Mississippi","Wayne County","A_AIC",66
"5723","Mississippi","Wayne County","NHPI_A",7
"5724","Mississippi","Wayne County","NHPI_AIC",23
"5725","Mississippi","Webster County","A_A",11
"5726","Mississippi","Webster County","A_AIC",23
"5727","Mississippi","Webster County","NHPI_A",1
"5728","Mississippi","Webster County","NHPI_AIC",3
"5729","Mississippi","Wilkinson County","A_A",2
"5730","Mississippi","Wilkinson County","A_AIC",6
"5731","Mississippi","Wilkinson County","NHPI_AIC",1
"5732","Mississippi","Winston County","A_A",41
"5733","Mississippi","Winston County","A_AIC",52
"5734","Mississippi","Winston County","NHPI_A",5
"5735","Mississippi","Winston County","NHPI_AIC",7
"5736","Mississippi","Yalobusha County","A_A",20
"5737","Mississippi","Yalobusha County","A_AIC",31
"5738","Mississippi","Yalobusha County","NHPI_A",1
"5739","Mississippi","Yalobusha County","NHPI_AIC",3
"5740","Mississippi","Yazoo County","A_A",136
"5741","Mississippi","Yazoo County","A_AIC",168
"5742","Mississippi","Yazoo County","NHPI_A",5
"5743","Mississippi","Yazoo County","NHPI_AIC",26
"5744","Missouri","Adair County","A_A",459
"5745","Missouri","Adair County","A_AIC",583
"5746","Missouri","Adair County","NHPI_A",13
"5747","Missouri","Adair County","NHPI_AIC",31
"5748","Missouri","Andrew County","A_A",76
"5749","Missouri","Andrew County","A_AIC",93
"5750","Missouri","Andrew County","NHPI_A",2
"5751","Missouri","Andrew County","NHPI_AIC",7
"5752","Missouri","Atchison County","A_A",9
"5753","Missouri","Atchison County","A_AIC",12
"5754","Missouri","Atchison County","NHPI_A",3
"5755","Missouri","Audrain County","A_A",115
"5756","Missouri","Audrain County","A_AIC",183
"5757","Missouri","Audrain County","NHPI_A",8
"5758","Missouri","Audrain County","NHPI_AIC",26
"5759","Missouri","Barry County","A_A",491
"5760","Missouri","Barry County","A_AIC",547
"5761","Missouri","Barry County","NHPI_A",8
"5762","Missouri","Barry County","NHPI_AIC",50
"5763","Missouri","Barton County","A_A",29
"5764","Missouri","Barton County","A_AIC",58
"5765","Missouri","Barton County","NHPI_A",7
"5766","Missouri","Barton County","NHPI_AIC",20
"5767","Missouri","Bates County","A_A",27
"5768","Missouri","Bates County","A_AIC",44
"5769","Missouri","Bates County","NHPI_A",2
"5770","Missouri","Bates County","NHPI_AIC",9
"5771","Missouri","Benton County","A_A",58
"5772","Missouri","Benton County","A_AIC",93
"5773","Missouri","Benton County","NHPI_A",5
"5774","Missouri","Benton County","NHPI_AIC",16
"5775","Missouri","Bollinger County","A_A",27
"5776","Missouri","Bollinger County","A_AIC",47
"5777","Missouri","Boone County","A_A",6217
"5778","Missouri","Boone County","A_AIC",7289
"5779","Missouri","Boone County","NHPI_A",111
"5780","Missouri","Boone County","NHPI_AIC",223
"5781","Missouri","Buchanan County","A_A",752
"5782","Missouri","Buchanan County","A_AIC",995
"5783","Missouri","Buchanan County","NHPI_A",203
"5784","Missouri","Buchanan County","NHPI_AIC",280
"5785","Missouri","Butler County","A_A",288
"5786","Missouri","Butler County","A_AIC",390
"5787","Missouri","Butler County","NHPI_A",15
"5788","Missouri","Butler County","NHPI_AIC",35
"5789","Missouri","Caldwell County","A_A",18
"5790","Missouri","Caldwell County","A_AIC",50
"5791","Missouri","Caldwell County","NHPI_A",2
"5792","Missouri","Caldwell County","NHPI_AIC",7
"5793","Missouri","Callaway County","A_A",248
"5794","Missouri","Callaway County","A_AIC",341
"5795","Missouri","Callaway County","NHPI_A",17
"5796","Missouri","Callaway County","NHPI_AIC",46
"5797","Missouri","Camden County","A_A",192
"5798","Missouri","Camden County","A_AIC",302
"5799","Missouri","Camden County","NHPI_A",13
"5800","Missouri","Camden County","NHPI_AIC",43
"5801","Missouri","Cape Girardeau County","A_A",923
"5802","Missouri","Cape Girardeau County","A_AIC",1142
"5803","Missouri","Cape Girardeau County","NHPI_A",23
"5804","Missouri","Cape Girardeau County","NHPI_AIC",62
"5805","Missouri","Carroll County","A_A",12
"5806","Missouri","Carroll County","A_AIC",20
"5807","Missouri","Carroll County","NHPI_A",8
"5808","Missouri","Carroll County","NHPI_AIC",19
"5809","Missouri","Carter County","A_A",9
"5810","Missouri","Carter County","A_AIC",30
"5811","Missouri","Carter County","NHPI_A",1
"5812","Missouri","Carter County","NHPI_AIC",6
"5813","Missouri","Cass County","A_A",684
"5814","Missouri","Cass County","A_AIC",1103
"5815","Missouri","Cass County","NHPI_A",75
"5816","Missouri","Cass County","NHPI_AIC",150
"5817","Missouri","Cedar County","A_A",44
"5818","Missouri","Cedar County","A_AIC",66
"5819","Missouri","Cedar County","NHPI_A",3
"5820","Missouri","Cedar County","NHPI_AIC",10
"5821","Missouri","Chariton County","A_A",7
"5822","Missouri","Chariton County","A_AIC",9
"5823","Missouri","Chariton County","NHPI_AIC",4
"5824","Missouri","Christian County","A_A",402
"5825","Missouri","Christian County","A_AIC",672
"5826","Missouri","Christian County","NHPI_A",55
"5827","Missouri","Christian County","NHPI_AIC",122
"5828","Missouri","Clark County","A_A",23
"5829","Missouri","Clark County","A_AIC",31
"5830","Missouri","Clark County","NHPI_A",1
"5831","Missouri","Clark County","NHPI_AIC",3
"5832","Missouri","Clay County","A_A",4671
"5833","Missouri","Clay County","A_AIC",5965
"5834","Missouri","Clay County","NHPI_A",632
"5835","Missouri","Clay County","NHPI_AIC",898
"5836","Missouri","Clinton County","A_A",72
"5837","Missouri","Clinton County","A_AIC",126
"5838","Missouri","Clinton County","NHPI_A",2
"5839","Missouri","Clinton County","NHPI_AIC",25
"5840","Missouri","Cole County","A_A",995
"5841","Missouri","Cole County","A_AIC",1236
"5842","Missouri","Cole County","NHPI_A",48
"5843","Missouri","Cole County","NHPI_AIC",96
"5844","Missouri","Cooper County","A_A",78
"5845","Missouri","Cooper County","A_AIC",115
"5846","Missouri","Cooper County","NHPI_A",8
"5847","Missouri","Cooper County","NHPI_AIC",12
"5848","Missouri","Crawford County","A_A",73
"5849","Missouri","Crawford County","A_AIC",109
"5850","Missouri","Crawford County","NHPI_A",15
"5851","Missouri","Crawford County","NHPI_AIC",24
"5852","Missouri","Dade County","A_A",22
"5853","Missouri","Dade County","A_AIC",34
"5854","Missouri","Dade County","NHPI_A",3
"5855","Missouri","Dade County","NHPI_AIC",7
"5856","Missouri","Dallas County","A_A",40
"5857","Missouri","Dallas County","A_AIC",63
"5858","Missouri","Dallas County","NHPI_A",11
"5859","Missouri","Dallas County","NHPI_AIC",26
"5860","Missouri","Daviess County","A_A",5
"5861","Missouri","Daviess County","A_AIC",17
"5862","Missouri","Daviess County","NHPI_A",3
"5863","Missouri","Daviess County","NHPI_AIC",6
"5864","Missouri","DeKalb County","A_A",34
"5865","Missouri","DeKalb County","A_AIC",51
"5866","Missouri","DeKalb County","NHPI_A",13
"5867","Missouri","DeKalb County","NHPI_AIC",20
"5868","Missouri","Dent County","A_A",41
"5869","Missouri","Dent County","A_AIC",87
"5870","Missouri","Dent County","NHPI_A",7
"5871","Missouri","Dent County","NHPI_AIC",15
"5872","Missouri","Douglas County","A_A",31
"5873","Missouri","Douglas County","A_AIC",60
"5874","Missouri","Douglas County","NHPI_AIC",6
"5875","Missouri","Dunklin County","A_A",114
"5876","Missouri","Dunklin County","A_AIC",169
"5877","Missouri","Dunklin County","NHPI_A",12
"5878","Missouri","Dunklin County","NHPI_AIC",32
"5879","Missouri","Franklin County","A_A",418
"5880","Missouri","Franklin County","A_AIC",624
"5881","Missouri","Franklin County","NHPI_A",40
"5882","Missouri","Franklin County","NHPI_AIC",76
"5883","Missouri","Gasconade County","A_A",53
"5884","Missouri","Gasconade County","A_AIC",82
"5885","Missouri","Gasconade County","NHPI_A",6
"5886","Missouri","Gasconade County","NHPI_AIC",20
"5887","Missouri","Gentry County","A_A",18
"5888","Missouri","Gentry County","A_AIC",22
"5889","Missouri","Gentry County","NHPI_AIC",2
"5890","Missouri","Greene County","A_A",4640
"5891","Missouri","Greene County","A_AIC",5915
"5892","Missouri","Greene County","NHPI_A",309
"5893","Missouri","Greene County","NHPI_AIC",550
"5894","Missouri","Grundy County","A_A",40
"5895","Missouri","Grundy County","A_AIC",55
"5896","Missouri","Grundy County","NHPI_A",3
"5897","Missouri","Grundy County","NHPI_AIC",5
"5898","Missouri","Harrison County","A_A",22
"5899","Missouri","Harrison County","A_AIC",33
"5900","Missouri","Harrison County","NHPI_A",9
"5901","Missouri","Harrison County","NHPI_AIC",13
"5902","Missouri","Henry County","A_A",52
"5903","Missouri","Henry County","A_AIC",97
"5904","Missouri","Henry County","NHPI_A",13
"5905","Missouri","Henry County","NHPI_AIC",16
"5906","Missouri","Hickory County","A_A",16
"5907","Missouri","Hickory County","A_AIC",25
"5908","Missouri","Hickory County","NHPI_A",8
