"","STfips","CTYfips","STNAME","CTYNAME","RACE","ESTIM","MR","NUM_DIFF","PERC_DIFF","COVERAGE"
"323",2,150,"Alaska","Kodiak Island Borough","NHPI_A",123,94,-29,-26.73,"undercount"
"324",2,150,"Alaska","Kodiak Island Borough","NHPI_AIC",186,172,-14,-7.82,"undercount"
"325",2,164,"Alaska","Lake and Peninsula Borough","A_A",28,6,-22,-129.41,"undercount"
"326",2,164,"Alaska","Lake and Peninsula Borough","A_AIC",51,23,-28,-75.68,"undercount"
"327",2,164,"Alaska","Lake and Peninsula Borough","NHPI_A",10,5,-5,-66.67,"undercount"
"328",2,164,"Alaska","Lake and Peninsula Borough","NHPI_AIC",13,9,-4,-36.36,"undercount"
"329",2,170,"Alaska","Matanuska-Susitna Borough","A_A",1207,1128,-79,-6.77,"undercount"
"330",2,170,"Alaska","Matanuska-Susitna Borough","A_AIC",2087,2147,60,2.83,"overcount"
"331",2,170,"Alaska","Matanuska-Susitna Borough","NHPI_A",214,224,10,4.57,"overcount"
"332",2,170,"Alaska","Matanuska-Susitna Borough","NHPI_AIC",463,572,109,21.06,"overcount"
"333",2,180,"Alaska","Nome Census Area","A_A",136,98,-38,-32.48,"undercount"
"334",2,180,"Alaska","Nome Census Area","A_AIC",198,153,-45,-25.64,"undercount"
"335",2,180,"Alaska","Nome Census Area","NHPI_A",14,9,-5,-43.48,"undercount"
"336",2,180,"Alaska","Nome Census Area","NHPI_AIC",36,19,-17,-61.82,"undercount"
"337",2,185,"Alaska","North Slope Borough","A_A",524,436,-88,-18.33,"undercount"
"338",2,185,"Alaska","North Slope Borough","A_AIC",635,521,-114,-19.72,"undercount"
"339",2,185,"Alaska","North Slope Borough","NHPI_A",93,104,11,11.17,"overcount"
"340",2,185,"Alaska","North Slope Borough","NHPI_AIC",135,155,20,13.79,"overcount"
"341",2,188,"Alaska","Northwest Arctic Borough","A_A",74,42,-32,-55.17,"undercount"
"342",2,188,"Alaska","Northwest Arctic Borough","A_AIC",141,78,-63,-57.53,"undercount"
"343",2,188,"Alaska","Northwest Arctic Borough","NHPI_A",9,12,3,28.57,"overcount"
"344",2,188,"Alaska","Northwest Arctic Borough","NHPI_AIC",31,27,-4,-13.79,"undercount"
"345",2,195,"Alaska","Petersburg Census Area","A_A",93,100,7,7.25,"overcount"
"346",2,195,"Alaska","Petersburg Census Area","A_AIC",153,197,44,25.14,"overcount"
"347",2,195,"Alaska","Petersburg Census Area","NHPI_A",16,7,-9,-78.26,"undercount"
"348",2,195,"Alaska","Petersburg Census Area","NHPI_AIC",37,18,-19,-69.09,"undercount"
"349",2,198,"Alaska","Prince of Wales-Hyder Census Area","A_A",44,22,-22,-66.67,"undercount"
"350",2,198,"Alaska","Prince of Wales-Hyder Census Area","A_AIC",99,112,13,12.32,"overcount"
"351",2,198,"Alaska","Prince of Wales-Hyder Census Area","NHPI_A",9,21,12,80,"overcount"
"352",2,198,"Alaska","Prince of Wales-Hyder Census Area","NHPI_AIC",25,44,19,55.07,"overcount"
"353",2,220,"Alaska","Sitka City and Borough","A_A",439,536,97,19.9,"overcount"
"354",2,220,"Alaska","Sitka City and Borough","A_AIC",564,725,161,24.98,"overcount"
"355",2,220,"Alaska","Sitka City and Borough","NHPI_A",59,30,-29,-65.17,"undercount"
"356",2,220,"Alaska","Sitka City and Borough","NHPI_AIC",98,78,-20,-22.73,"undercount"
"357",2,230,"Alaska","Skagway Municipality","A_A",12,5,-7,-82.35,"undercount"
"358",2,230,"Alaska","Skagway Municipality","A_AIC",24,22,-2,-8.7,"undercount"
"359",2,230,"Alaska","Skagway Municipality","NHPI_A",2,1,-1,-66.67,"undercount"
"360",2,230,"Alaska","Skagway Municipality","NHPI_AIC",4,2,-2,-66.67,"undercount"
"361",2,240,"Alaska","Southeast Fairbanks Census Area","A_A",88,64,-24,-31.58,"undercount"
"362",2,240,"Alaska","Southeast Fairbanks Census Area","A_AIC",142,113,-29,-22.75,"undercount"
"363",2,240,"Alaska","Southeast Fairbanks Census Area","NHPI_A",25,27,2,7.69,"overcount"
"364",2,240,"Alaska","Southeast Fairbanks Census Area","NHPI_AIC",44,39,-5,-12.05,"undercount"
"365",2,261,"Alaska","Valdez-Cordova Census Area","A_A",453,361,-92,-22.6,"undercount"
"366",2,261,"Alaska","Valdez-Cordova Census Area","A_AIC",542,451,-91,-18.33,"undercount"
"367",2,261,"Alaska","Valdez-Cordova Census Area","NHPI_A",50,55,5,9.52,"overcount"
"368",2,261,"Alaska","Valdez-Cordova Census Area","NHPI_AIC",80,79,-1,-1.26,"undercount"
"369",2,270,"Alaska","Wade Hampton Census Area","A_A",41,18,-23,-77.97,"undercount"
"370",2,270,"Alaska","Wade Hampton Census Area","A_AIC",77,27,-50,-96.15,"undercount"
"371",2,270,"Alaska","Wade Hampton Census Area","NHPI_A",6,0,-6,-200,"undercount"
"372",2,270,"Alaska","Wade Hampton Census Area","NHPI_AIC",18,11,-7,-48.28,"undercount"
"373",2,275,"Alaska","Wrangell City and Borough","A_A",31,33,2,6.25,"overcount"
"374",2,275,"Alaska","Wrangell City and Borough","A_AIC",68,56,-12,-19.35,"undercount"
"375",2,275,"Alaska","Wrangell City and Borough","NHPI_A",5,1,-4,-133.33,"undercount"
"376",2,275,"Alaska","Wrangell City and Borough","NHPI_AIC",20,15,-5,-28.57,"undercount"
"377",2,282,"Alaska","Yakutat City and Borough","A_A",16,27,11,51.16,"overcount"
"378",2,282,"Alaska","Yakutat City and Borough","A_AIC",47,43,-4,-8.89,"undercount"
"379",2,282,"Alaska","Yakutat City and Borough","NHPI_A",6,12,6,66.67,"overcount"
"380",2,282,"Alaska","Yakutat City and Borough","NHPI_AIC",15,22,7,37.84,"overcount"
"381",2,290,"Alaska","Yukon-Koyukuk Census Area","A_A",42,14,-28,-100,"undercount"
"382",2,290,"Alaska","Yukon-Koyukuk Census Area","A_AIC",77,45,-32,-52.46,"undercount"
"383",2,290,"Alaska","Yukon-Koyukuk Census Area","NHPI_A",11,6,-5,-58.82,"undercount"
"384",2,290,"Alaska","Yukon-Koyukuk Census Area","NHPI_AIC",17,8,-9,-72,"undercount"
"385",4,1,"Arizona","Apache County","A_A",450,223,-227,-67.46,"undercount"
"386",4,1,"Arizona","Apache County","A_AIC",724,328,-396,-75.29,"undercount"
"387",4,1,"Arizona","Apache County","NHPI_A",129,26,-103,-132.9,"undercount"
"388",4,1,"Arizona","Apache County","NHPI_AIC",287,72,-215,-119.78,"undercount"
"389",4,3,"Arizona","Cochise County","A_A",2644,2691,47,1.76,"overcount"
"390",4,3,"Arizona","Cochise County","A_AIC",3790,4175,385,9.67,"overcount"
"391",4,3,"Arizona","Cochise County","NHPI_A",441,492,51,10.93,"overcount"
"392",4,3,"Arizona","Cochise County","NHPI_AIC",780,877,97,11.71,"overcount"
"393",4,5,"Arizona","Coconino County","A_A",1755,1938,183,9.91,"overcount"
"394",4,5,"Arizona","Coconino County","A_AIC",2552,2824,272,10.12,"overcount"
"395",4,5,"Arizona","Coconino County","NHPI_A",235,202,-33,-15.1,"undercount"
"396",4,5,"Arizona","Coconino County","NHPI_AIC",447,445,-2,-0.45,"undercount"
"397",4,7,"Arizona","Gila County","A_A",473,289,-184,-48.29,"undercount"
"398",4,7,"Arizona","Gila County","A_AIC",615,405,-210,-41.18,"undercount"
"399",4,7,"Arizona","Gila County","NHPI_A",76,52,-24,-37.5,"undercount"
"400",4,7,"Arizona","Gila County","NHPI_AIC",137,88,-49,-43.56,"undercount"
"401",4,9,"Arizona","Graham County","A_A",259,223,-36,-14.94,"undercount"
"402",4,9,"Arizona","Graham County","A_AIC",377,325,-52,-14.81,"undercount"
"403",4,9,"Arizona","Graham County","NHPI_A",64,73,9,13.14,"overcount"
"404",4,9,"Arizona","Graham County","NHPI_AIC",126,129,3,2.35,"overcount"
"405",4,11,"Arizona","Greenlee County","A_A",72,58,-14,-21.54,"undercount"
"406",4,11,"Arizona","Greenlee County","A_AIC",96,76,-20,-23.26,"undercount"
"407",4,11,"Arizona","Greenlee County","NHPI_A",16,8,-8,-66.67,"undercount"
"408",4,11,"Arizona","Greenlee County","NHPI_AIC",24,8,-16,-100,"undercount"
"409",4,12,"Arizona","La Paz County","A_A",148,131,-17,-12.19,"undercount"
"410",4,12,"Arizona","La Paz County","A_AIC",188,200,12,6.19,"overcount"
"411",4,12,"Arizona","La Paz County","NHPI_A",28,16,-12,-54.55,"undercount"
"412",4,12,"Arizona","La Paz County","NHPI_AIC",46,26,-20,-55.56,"undercount"
"413",4,13,"Arizona","Maricopa County","A_A",129202,140285,11083,8.23,"overcount"
"414",4,13,"Arizona","Maricopa County","A_AIC",157706,175309,17603,10.57,"overcount"
"415",4,13,"Arizona","Maricopa County","NHPI_A",8520,10115,1595,17.12,"overcount"
"416",4,13,"Arizona","Maricopa County","NHPI_AIC",15345,17865,2520,15.18,"overcount"
"417",4,15,"Arizona","Mohave County","A_A",2641,2237,-404,-16.56,"undercount"
"418",4,15,"Arizona","Mohave County","A_AIC",3559,3364,-195,-5.63,"undercount"
"419",4,15,"Arizona","Mohave County","NHPI_A",388,431,43,10.5,"overcount"
"420",4,15,"Arizona","Mohave County","NHPI_AIC",652,869,217,28.53,"overcount"
"421",4,17,"Arizona","Navajo County","A_A",710,614,-96,-14.5,"undercount"
"422",4,17,"Arizona","Navajo County","A_AIC",1130,876,-254,-25.32,"undercount"
"423",4,17,"Arizona","Navajo County","NHPI_A",161,96,-65,-50.58,"undercount"
"424",4,17,"Arizona","Navajo County","NHPI_AIC",265,223,-42,-17.21,"undercount"
"425",4,19,"Arizona","Pima County","A_A",26290,27513,1223,4.55,"overcount"
"426",4,19,"Arizona","Pima County","A_AIC",33243,36789,3546,10.13,"overcount"
"427",4,19,"Arizona","Pima County","NHPI_A",1766,2098,332,17.18,"overcount"
"428",4,19,"Arizona","Pima County","NHPI_AIC",3152,3786,634,18.28,"overcount"
"429",4,21,"Arizona","Pinal County","A_A",6231,7240,1009,14.98,"overcount"
"430",4,21,"Arizona","Pinal County","A_AIC",7950,9885,1935,21.7,"overcount"
"431",4,21,"Arizona","Pinal County","NHPI_A",757,1760,1003,79.7,"overcount"
"432",4,21,"Arizona","Pinal County","NHPI_AIC",1425,2572,1147,57.39,"overcount"
"433",4,23,"Arizona","Santa Cruz County","A_A",323,318,-5,-1.56,"undercount"
"434",4,23,"Arizona","Santa Cruz County","A_AIC",390,372,-18,-4.72,"undercount"
"435",4,23,"Arizona","Santa Cruz County","NHPI_A",71,37,-34,-62.96,"undercount"
"436",4,23,"Arizona","Santa Cruz County","NHPI_AIC",88,57,-31,-42.76,"undercount"
"437",4,25,"Arizona","Yavapai County","A_A",2130,1887,-243,-12.1,"undercount"
"438",4,25,"Arizona","Yavapai County","A_AIC",3080,2896,-184,-6.16,"undercount"
"439",4,25,"Arizona","Yavapai County","NHPI_A",283,256,-27,-10.02,"undercount"
"440",4,25,"Arizona","Yavapai County","NHPI_AIC",597,617,20,3.29,"overcount"
"441",4,27,"Arizona","Yuma County","A_A",2663,2809,146,5.34,"overcount"
"442",4,27,"Arizona","Yuma County","A_AIC",3584,4165,581,15,"overcount"
"443",4,27,"Arizona","Yuma County","NHPI_A",416,450,34,7.85,"overcount"
"444",4,27,"Arizona","Yuma County","NHPI_AIC",714,797,83,10.99,"overcount"
"445",5,1,"Arkansas","Arkansas County","A_A",114,92,-22,-21.36,"undercount"
"446",5,1,"Arkansas","Arkansas County","A_AIC",164,109,-55,-40.29,"undercount"
"447",5,1,"Arkansas","Arkansas County","NHPI_A",5,2,-3,-85.71,"undercount"
"448",5,1,"Arkansas","Arkansas County","NHPI_AIC",15,11,-4,-30.77,"undercount"
"449",5,3,"Arkansas","Ashley County","A_A",91,47,-44,-63.77,"undercount"
"450",5,3,"Arkansas","Ashley County","A_AIC",139,62,-77,-76.62,"undercount"
"451",5,3,"Arkansas","Ashley County","NHPI_A",11,16,5,37.04,"overcount"
"452",5,3,"Arkansas","Ashley County","NHPI_AIC",22,30,8,30.77,"overcount"
"453",5,5,"Arkansas","Baxter County","A_A",186,170,-16,-8.99,"undercount"
"454",5,5,"Arkansas","Baxter County","A_AIC",284,259,-25,-9.21,"undercount"
"455",5,5,"Arkansas","Baxter County","NHPI_A",32,18,-14,-56,"undercount"
"456",5,5,"Arkansas","Baxter County","NHPI_AIC",49,41,-8,-17.78,"undercount"
"457",5,7,"Arkansas","Benton County","A_A",5377,6629,1252,20.86,"overcount"
"458",5,7,"Arkansas","Benton County","A_AIC",6183,7636,1453,21.03,"overcount"
"459",5,7,"Arkansas","Benton County","NHPI_A",544,775,231,35.03,"overcount"
"460",5,7,"Arkansas","Benton County","NHPI_AIC",685,1004,319,37.77,"overcount"
"461",5,9,"Arkansas","Boone County","A_A",192,157,-35,-20.06,"undercount"
"462",5,9,"Arkansas","Boone County","A_AIC",286,230,-56,-21.71,"undercount"
"463",5,9,"Arkansas","Boone County","NHPI_A",20,22,2,9.52,"overcount"
"464",5,9,"Arkansas","Boone County","NHPI_AIC",34,46,12,30,"overcount"
"465",5,11,"Arkansas","Bradley County","A_A",42,39,-3,-7.41,"undercount"
"466",5,11,"Arkansas","Bradley County","A_AIC",59,48,-11,-20.56,"undercount"
"467",5,11,"Arkansas","Bradley County","NHPI_A",3,1,-2,-100,"undercount"
"468",5,11,"Arkansas","Bradley County","NHPI_AIC",6,5,-1,-18.18,"undercount"
"469",5,13,"Arkansas","Calhoun County","A_A",9,11,2,20,"overcount"
"470",5,13,"Arkansas","Calhoun County","A_AIC",26,21,-5,-21.28,"undercount"
"471",5,13,"Arkansas","Calhoun County","NHPI_A",1,1,0,0,"equal"
"472",5,13,"Arkansas","Calhoun County","NHPI_AIC",5,2,-3,-85.71,"undercount"
"473",5,15,"Arkansas","Carroll County","A_A",205,178,-27,-14.1,"undercount"
"474",5,15,"Arkansas","Carroll County","A_AIC",255,236,-19,-7.74,"undercount"
"475",5,15,"Arkansas","Carroll County","NHPI_A",37,77,40,70.18,"overcount"
"476",5,15,"Arkansas","Carroll County","NHPI_AIC",54,88,34,47.89,"overcount"
"477",5,17,"Arkansas","Chicot County","A_A",80,60,-20,-28.57,"undercount"
"478",5,17,"Arkansas","Chicot County","A_AIC",129,69,-60,-60.61,"undercount"
"479",5,17,"Arkansas","Chicot County","NHPI_A",6,4,-2,-40,"undercount"
"480",5,17,"Arkansas","Chicot County","NHPI_AIC",29,5,-24,-141.18,"undercount"
"481",5,19,"Arkansas","Clark County","A_A",226,129,-97,-54.65,"undercount"
"482",5,19,"Arkansas","Clark County","A_AIC",298,174,-124,-52.54,"undercount"
"483",5,19,"Arkansas","Clark County","NHPI_A",18,5,-13,-113.04,"undercount"
"484",5,19,"Arkansas","Clark County","NHPI_AIC",42,13,-29,-105.45,"undercount"
"485",5,21,"Arkansas","Clay County","A_A",73,24,-49,-101.03,"undercount"
"486",5,21,"Arkansas","Clay County","A_AIC",100,46,-54,-73.97,"undercount"
"487",5,21,"Arkansas","Clay County","NHPI_A",2,1,-1,-66.67,"undercount"
"488",5,21,"Arkansas","Clay County","NHPI_AIC",9,8,-1,-11.76,"undercount"
"489",5,23,"Arkansas","Cleburne County","A_A",86,56,-30,-42.25,"undercount"
"490",5,23,"Arkansas","Cleburne County","A_AIC",122,107,-15,-13.1,"undercount"
"491",5,23,"Arkansas","Cleburne County","NHPI_A",13,7,-6,-60,"undercount"
"492",5,23,"Arkansas","Cleburne County","NHPI_AIC",22,23,1,4.44,"overcount"
"493",5,25,"Arkansas","Cleveland County","A_A",37,10,-27,-114.89,"undercount"
"494",5,25,"Arkansas","Cleveland County","A_AIC",65,14,-51,-129.11,"undercount"
"495",5,25,"Arkansas","Cleveland County","NHPI_A",2,1,-1,-66.67,"undercount"
"496",5,25,"Arkansas","Cleveland County","NHPI_AIC",9,5,-4,-57.14,"undercount"
"497",5,27,"Arkansas","Columbia County","A_A",137,182,45,28.21,"overcount"
"498",5,27,"Arkansas","Columbia County","A_AIC",204,216,12,5.71,"overcount"
"499",5,27,"Arkansas","Columbia County","NHPI_A",15,6,-9,-85.71,"undercount"
"500",5,27,"Arkansas","Columbia County","NHPI_AIC",43,17,-26,-86.67,"undercount"
"501",5,29,"Arkansas","Conway County","A_A",103,84,-19,-20.32,"undercount"
"502",5,29,"Arkansas","Conway County","A_AIC",150,126,-24,-17.39,"undercount"
"503",5,29,"Arkansas","Conway County","NHPI_A",11,4,-7,-93.33,"undercount"
"504",5,29,"Arkansas","Conway County","NHPI_AIC",25,22,-3,-12.77,"undercount"
"505",5,31,"Arkansas","Craighead County","A_A",731,1105,374,40.74,"overcount"
"506",5,31,"Arkansas","Craighead County","A_AIC",1000,1343,343,29.28,"overcount"
"507",5,31,"Arkansas","Craighead County","NHPI_A",33,38,5,14.08,"overcount"
"508",5,31,"Arkansas","Craighead County","NHPI_AIC",83,91,8,9.2,"overcount"
"509",5,33,"Arkansas","Crawford County","A_A",864,927,63,7.04,"overcount"
"510",5,33,"Arkansas","Crawford County","A_AIC",1042,1144,102,9.33,"overcount"
"511",5,33,"Arkansas","Crawford County","NHPI_A",44,30,-14,-37.84,"undercount"
"512",5,33,"Arkansas","Crawford County","NHPI_AIC",77,64,-13,-18.44,"undercount"
"513",5,35,"Arkansas","Crittenden County","A_A",404,304,-100,-28.25,"undercount"
"514",5,35,"Arkansas","Crittenden County","A_AIC",544,394,-150,-31.98,"undercount"
"515",5,35,"Arkansas","Crittenden County","NHPI_A",17,17,0,0,"equal"
"516",5,35,"Arkansas","Crittenden County","NHPI_AIC",73,44,-29,-49.57,"undercount"
"517",5,37,"Arkansas","Cross County","A_A",80,83,3,3.68,"overcount"
"518",5,37,"Arkansas","Cross County","A_AIC",128,108,-20,-16.95,"undercount"
"519",5,37,"Arkansas","Cross County","NHPI_A",8,3,-5,-90.91,"undercount"
"520",5,37,"Arkansas","Cross County","NHPI_AIC",28,5,-23,-139.39,"undercount"
"521",5,39,"Arkansas","Dallas County","A_A",43,11,-32,-118.52,"undercount"
"522",5,39,"Arkansas","Dallas County","A_AIC",55,18,-37,-101.37,"undercount"
"523",5,39,"Arkansas","Dallas County","NHPI_A",0,1,1,200,"overcount"
"524",5,39,"Arkansas","Dallas County","NHPI_AIC",2,4,2,66.67,"overcount"
"525",5,41,"Arkansas","Desha County","A_A",71,43,-28,-49.12,"undercount"
"526",5,41,"Arkansas","Desha County","A_AIC",113,53,-60,-72.29,"undercount"
"527",5,41,"Arkansas","Desha County","NHPI_A",12,16,4,28.57,"overcount"
"528",5,41,"Arkansas","Desha County","NHPI_AIC",24,19,-5,-23.26,"undercount"
"529",5,43,"Arkansas","Drew County","A_A",119,102,-17,-15.38,"undercount"
"530",5,43,"Arkansas","Drew County","A_AIC",156,121,-35,-25.27,"undercount"
"531",5,43,"Arkansas","Drew County","NHPI_A",8,5,-3,-46.15,"undercount"
"532",5,43,"Arkansas","Drew County","NHPI_AIC",20,10,-10,-66.67,"undercount"
"533",5,45,"Arkansas","Faulkner County","A_A",990,1300,310,27.07,"overcount"
"534",5,45,"Arkansas","Faulkner County","A_AIC",1333,1720,387,25.35,"overcount"
"535",5,45,"Arkansas","Faulkner County","NHPI_A",61,61,0,0,"equal"
"536",5,45,"Arkansas","Faulkner County","NHPI_AIC",132,204,72,42.86,"overcount"
"537",5,47,"Arkansas","Franklin County","A_A",149,166,17,10.79,"overcount"
"538",5,47,"Arkansas","Franklin County","A_AIC",192,186,-6,-3.17,"undercount"
"539",5,47,"Arkansas","Franklin County","NHPI_A",17,24,7,34.15,"overcount"
"540",5,47,"Arkansas","Franklin County","NHPI_AIC",25,32,7,24.56,"overcount"
"541",5,49,"Arkansas","Fulton County","A_A",34,28,-6,-19.35,"undercount"
"542",5,49,"Arkansas","Fulton County","A_AIC",59,45,-14,-26.92,"undercount"
"543",5,49,"Arkansas","Fulton County","NHPI_A",3,1,-2,-100,"undercount"
"544",5,49,"Arkansas","Fulton County","NHPI_AIC",10,4,-6,-85.71,"undercount"
"545",5,51,"Arkansas","Garland County","A_A",740,707,-33,-4.56,"undercount"
"546",5,51,"Arkansas","Garland County","A_AIC",951,998,47,4.82,"overcount"
"547",5,51,"Arkansas","Garland County","NHPI_A",59,52,-7,-12.61,"undercount"
"548",5,51,"Arkansas","Garland County","NHPI_AIC",103,116,13,11.87,"overcount"
"549",5,53,"Arkansas","Grant County","A_A",58,49,-9,-16.82,"undercount"
"550",5,53,"Arkansas","Grant County","A_AIC",97,82,-15,-16.76,"undercount"
"551",5,53,"Arkansas","Grant County","NHPI_A",8,5,-3,-46.15,"undercount"
"552",5,53,"Arkansas","Grant County","NHPI_AIC",19,11,-8,-53.33,"undercount"
"553",5,55,"Arkansas","Greene County","A_A",129,113,-16,-13.22,"undercount"
"554",5,55,"Arkansas","Greene County","A_AIC",191,171,-20,-11.05,"undercount"
"555",5,55,"Arkansas","Greene County","NHPI_A",15,9,-6,-50,"undercount"
"556",5,55,"Arkansas","Greene County","NHPI_AIC",29,41,12,34.29,"overcount"
"557",5,57,"Arkansas","Hempstead County","A_A",151,95,-56,-45.53,"undercount"
"558",5,57,"Arkansas","Hempstead County","A_AIC",197,116,-81,-51.76,"undercount"
"559",5,57,"Arkansas","Hempstead County","NHPI_A",20,34,14,51.85,"overcount"
"560",5,57,"Arkansas","Hempstead County","NHPI_AIC",33,39,6,16.67,"overcount"
"561",5,59,"Arkansas","Hot Spring County","A_A",121,100,-21,-19,"undercount"
"562",5,59,"Arkansas","Hot Spring County","A_AIC",188,174,-14,-7.73,"undercount"
"563",5,59,"Arkansas","Hot Spring County","NHPI_A",20,17,-3,-16.22,"undercount"
"564",5,59,"Arkansas","Hot Spring County","NHPI_AIC",41,39,-2,-5,"undercount"
"565",5,61,"Arkansas","Howard County","A_A",116,89,-27,-26.34,"undercount"
"566",5,61,"Arkansas","Howard County","A_AIC",149,110,-39,-30.12,"undercount"
"567",5,61,"Arkansas","Howard County","NHPI_A",11,20,9,58.06,"overcount"
"568",5,61,"Arkansas","Howard County","NHPI_AIC",16,25,9,43.9,"overcount"
"569",5,63,"Arkansas","Independence County","A_A",361,294,-67,-20.46,"undercount"
"570",5,63,"Arkansas","Independence County","A_AIC",427,362,-65,-16.48,"undercount"
"571",5,63,"Arkansas","Independence County","NHPI_A",19,68,49,112.64,"overcount"
"572",5,63,"Arkansas","Independence County","NHPI_AIC",32,83,51,88.7,"overcount"
"573",5,65,"Arkansas","Izard County","A_A",29,42,13,36.62,"overcount"
"574",5,65,"Arkansas","Izard County","A_AIC",53,66,13,21.85,"overcount"
"575",5,65,"Arkansas","Izard County","NHPI_A",2,2,0,0,"equal"
"576",5,65,"Arkansas","Izard County","NHPI_AIC",7,6,-1,-15.38,"undercount"
"577",5,67,"Arkansas","Jackson County","A_A",62,57,-5,-8.4,"undercount"
"578",5,67,"Arkansas","Jackson County","A_AIC",97,76,-21,-24.28,"undercount"
"579",5,67,"Arkansas","Jackson County","NHPI_A",3,16,13,136.84,"overcount"
"580",5,67,"Arkansas","Jackson County","NHPI_AIC",11,22,11,66.67,"overcount"
"581",5,69,"Arkansas","Jefferson County","A_A",837,625,-212,-29,"undercount"
"582",5,69,"Arkansas","Jefferson County","A_AIC",1034,726,-308,-35,"undercount"
"583",5,69,"Arkansas","Jefferson County","NHPI_A",49,11,-38,-126.67,"undercount"
