"","STNAME","CTYNAME","RACE","MR"
"4961","SD","McCook County","API_alone",13
"4962","SD","McCook County","API_combo",15
"4963","SD","McPherson County","API_alone",4
"4964","SD","McPherson County","API_combo",5
"4965","SD","Meade County","API_alone",177
"4966","SD","Meade County","API_combo",335
"4967","SD","Mellette County","API_alone",2
"4968","SD","Mellette County","API_combo",5
"4969","SD","Miner County","API_alone",3
"4970","SD","Miner County","API_combo",4
"4971","SD","Minnehaha County","API_alone",1604
"4972","SD","Minnehaha County","API_combo",2087
"4973","SD","Moody County","API_alone",37
"4974","SD","Moody County","API_combo",52
"4975","SD","Pennington County","API_alone",844
"4976","SD","Pennington County","API_combo",1284
"4977","SD","Perkins County","API_alone",8
"4978","SD","Perkins County","API_combo",9
"4979","SD","Potter County","API_alone",5
"4980","SD","Potter County","API_combo",15
"4981","SD","Roberts County","API_alone",24
"4982","SD","Roberts County","API_combo",35
"4983","SD","Sanborn County","API_alone",12
"4984","SD","Sanborn County","API_combo",14
"4985","SD","Shannon County","API_alone",10
"4986","SD","Shannon County","API_combo",19
"4987","SD","Spink County","API_alone",8
"4988","SD","Spink County","API_combo",16
"4989","SD","Stanley County","API_alone",8
"4990","SD","Stanley County","API_combo",9
"4991","SD","Sully County","API_alone",2
"4992","SD","Sully County","API_combo",5
"4993","SD","Todd County","API_alone",13
"4994","SD","Todd County","API_combo",21
"4995","SD","Tripp County","API_alone",4
"4996","SD","Tripp County","API_combo",9
"4997","SD","Turner County","API_alone",15
"4998","SD","Turner County","API_combo",24
"4999","SD","Union County","API_alone",170
"5000","SD","Union County","API_combo",199
"5001","SD","Walworth County","API_alone",11
"5002","SD","Walworth County","API_combo",13
"5003","SD","Yankton County","API_alone",96
"5004","SD","Yankton County","API_combo",132
"5005","SD","Ziebach County","API_alone",2
"5006","SD","Ziebach County","API_combo",3
"5007","TN","Anderson County","API_alone",617
"5008","TN","Anderson County","API_combo",778
"5009","TN","Bedford County","API_alone",208
"5010","TN","Bedford County","API_combo",241
"5011","TN","Benton County","API_alone",44
"5012","TN","Benton County","API_combo",72
"5013","TN","Bledsoe County","API_alone",17
"5014","TN","Bledsoe County","API_combo",36
"5015","TN","Blount County","API_alone",805
"5016","TN","Blount County","API_combo",961
"5017","TN","Bradley County","API_alone",542
"5018","TN","Bradley County","API_combo",710
"5019","TN","Campbell County","API_alone",78
"5020","TN","Campbell County","API_combo",124
"5021","TN","Cannon County","API_alone",18
"5022","TN","Cannon County","API_combo",28
"5023","TN","Carroll County","API_alone",55
"5024","TN","Carroll County","API_combo",95
"5025","TN","Carter County","API_alone",152
"5026","TN","Carter County","API_combo",232
"5027","TN","Cheatham County","API_alone",87
"5028","TN","Cheatham County","API_combo",124
"5029","TN","Chester County","API_alone",41
"5030","TN","Chester County","API_combo",79
"5031","TN","Claiborne County","API_alone",88
"5032","TN","Claiborne County","API_combo",169
"5033","TN","Clay County","API_alone",21
"5034","TN","Clay County","API_combo",26
"5035","TN","Cocke County","API_alone",65
"5036","TN","Cocke County","API_combo",103
"5037","TN","Coffee County","API_alone",375
"5038","TN","Coffee County","API_combo",459
"5039","TN","Crockett County","API_alone",9
"5040","TN","Crockett County","API_combo",21
"5041","TN","Cumberland County","API_alone",127
"5042","TN","Cumberland County","API_combo",184
"5043","TN","Davidson County","API_alone",14255
"5044","TN","Davidson County","API_combo",16936
"5045","TN","Decatur County","API_alone",26
"5046","TN","Decatur County","API_combo",39
"5047","TN","DeKalb County","API_alone",30
"5048","TN","DeKalb County","API_combo",44
"5049","TN","Dickson County","API_alone",122
"5050","TN","Dickson County","API_combo",189
"5051","TN","Dyer County","API_alone",135
"5052","TN","Dyer County","API_combo",176
"5053","TN","Fayette County","API_alone",65
"5054","TN","Fayette County","API_combo",100
"5055","TN","Fentress County","API_alone",16
"5056","TN","Fentress County","API_combo",30
"5057","TN","Franklin County","API_alone",177
"5058","TN","Franklin County","API_combo",242
"5059","TN","Gibson County","API_alone",83
"5060","TN","Gibson County","API_combo",132
"5061","TN","Giles County","API_alone",108
"5062","TN","Giles County","API_combo",144
"5063","TN","Grainger County","API_alone",23
"5064","TN","Grainger County","API_combo",33
"5065","TN","Greene County","API_alone",186
"5066","TN","Greene County","API_combo",224
"5067","TN","Grundy County","API_alone",24
"5068","TN","Grundy County","API_combo",35
"5069","TN","Hamblen County","API_alone",377
"5070","TN","Hamblen County","API_combo",451
"5071","TN","Hamilton County","API_alone",4229
"5072","TN","Hamilton County","API_combo",4933
"5073","TN","Hancock County","API_alone",6
"5074","TN","Hancock County","API_combo",12
"5075","TN","Hardeman County","API_alone",93
"5076","TN","Hardeman County","API_combo",139
"5077","TN","Hardin County","API_alone",47
"5078","TN","Hardin County","API_combo",70
"5079","TN","Hawkins County","API_alone",135
"5080","TN","Hawkins County","API_combo",180
"5081","TN","Haywood County","API_alone",28
"5082","TN","Haywood County","API_combo",48
"5083","TN","Henderson County","API_alone",39
"5084","TN","Henderson County","API_combo",54
"5085","TN","Henry County","API_alone",95
"5086","TN","Henry County","API_combo",131
"5087","TN","Hickman County","API_alone",23
"5088","TN","Hickman County","API_combo",46
"5089","TN","Houston County","API_alone",15
"5090","TN","Houston County","API_combo",28
"5091","TN","Humphreys County","API_alone",52
"5092","TN","Humphreys County","API_combo",73
"5093","TN","Jackson County","API_alone",10
"5094","TN","Jackson County","API_combo",19
"5095","TN","Jefferson County","API_alone",140
"5096","TN","Jefferson County","API_combo",184
"5097","TN","Johnson County","API_alone",26
"5098","TN","Johnson County","API_combo",43
"5099","TN","Knox County","API_alone",5143
"5100","TN","Knox County","API_combo",6064
"5101","TN","Lake County","API_alone",16
"5102","TN","Lake County","API_combo",37
"5103","TN","Lauderdale County","API_alone",51
"5104","TN","Lauderdale County","API_combo",73
"5105","TN","Lawrence County","API_alone",109
"5106","TN","Lawrence County","API_combo",153
"5107","TN","Lewis County","API_alone",21
"5108","TN","Lewis County","API_combo",30
"5109","TN","Lincoln County","API_alone",110
"5110","TN","Lincoln County","API_combo",159
"5111","TN","Loudon County","API_alone",95
"5112","TN","Loudon County","API_combo",154
"5113","TN","Macon County","API_alone",62
"5114","TN","Macon County","API_combo",81
"5115","TN","Madison County","API_alone",617
"5116","TN","Madison County","API_combo",799
"5117","TN","Marion County","API_alone",64
"5118","TN","Marion County","API_combo",93
"5119","TN","Marshall County","API_alone",88
"5120","TN","Marshall County","API_combo",120
"5121","TN","Maury County","API_alone",260
"5122","TN","Maury County","API_combo",359
"5123","TN","McMinn County","API_alone",357
"5124","TN","McMinn County","API_combo",424
"5125","TN","McNairy County","API_alone",43
"5126","TN","McNairy County","API_combo",83
"5127","TN","Meigs County","API_alone",20
"5128","TN","Meigs County","API_combo",31
"5129","TN","Monroe County","API_alone",158
"5130","TN","Monroe County","API_combo",223
"5131","TN","Montgomery County","API_alone",2894
"5132","TN","Montgomery County","API_combo",4176
"5133","TN","Moore County","API_alone",8
"5134","TN","Moore County","API_combo",12
"5135","TN","Morgan County","API_alone",28
"5136","TN","Morgan County","API_combo",46
"5137","TN","Obion County","API_alone",77
"5138","TN","Obion County","API_combo",117
"5139","TN","Overton County","API_alone",29
"5140","TN","Overton County","API_combo",40
"5141","TN","Perry County","API_alone",18
"5142","TN","Perry County","API_combo",22
"5143","TN","Pickett County","API_alone",2
"5144","TN","Pickett County","API_combo",2
"5145","TN","Polk County","API_alone",22
"5146","TN","Polk County","API_combo",41
"5147","TN","Putnam County","API_alone",658
"5148","TN","Putnam County","API_combo",782
"5149","TN","Rhea County","API_alone",95
"5150","TN","Rhea County","API_combo",132
"5151","TN","Roane County","API_alone",233
"5152","TN","Roane County","API_combo",301
"5153","TN","Robertson County","API_alone",194
"5154","TN","Robertson County","API_combo",271
"5155","TN","Rutherford County","API_alone",3681
"5156","TN","Rutherford County","API_combo",4224
"5157","TN","Scott County","API_alone",25
"5158","TN","Scott County","API_combo",38
"5159","TN","Sequatchie County","API_alone",18
"5160","TN","Sequatchie County","API_combo",24
"5161","TN","Sevier County","API_alone",415
"5162","TN","Sevier County","API_combo",501
"5163","TN","Shelby County","API_alone",15408
"5164","TN","Shelby County","API_combo",17876
"5165","TN","Smith County","API_alone",31
"5166","TN","Smith County","API_combo",53
"5167","TN","Stewart County","API_alone",187
"5168","TN","Stewart County","API_combo",219
"5169","TN","Sullivan County","API_alone",688
"5170","TN","Sullivan County","API_combo",880
"5171","TN","Sumner County","API_alone",931
"5172","TN","Sumner County","API_combo",1197
"5173","TN","Tipton County","API_alone",225
"5174","TN","Tipton County","API_combo",376
"5175","TN","Trousdale County","API_alone",10
"5176","TN","Trousdale County","API_combo",10
"5177","TN","Unicoi County","API_alone",20
"5178","TN","Unicoi County","API_combo",48
"5179","TN","Union County","API_alone",32
"5180","TN","Union County","API_combo",49
"5181","TN","Van Buren County","API_alone",4
"5182","TN","Van Buren County","API_combo",5
"5183","TN","Warren County","API_alone",188
"5184","TN","Warren County","API_combo",243
"5185","TN","Washington County","API_alone",825
"5186","TN","Washington County","API_combo",995
"5187","TN","Wayne County","API_alone",44
"5188","TN","Wayne County","API_combo",58
"5189","TN","Weakley County","API_alone",466
"5190","TN","Weakley County","API_combo",518
"5191","TN","White County","API_alone",66
"5192","TN","White County","API_combo",104
"5193","TN","Williamson County","API_alone",1640
"5194","TN","Williamson County","API_combo",1919
"5195","TN","Wilson County","API_alone",480
"5196","TN","Wilson County","API_combo",624
"5197","TX","Anderson County","API_alone",278
"5198","TX","Anderson County","API_combo",374
"5199","TX","Andrews County","API_alone",106
"5200","TX","Andrews County","API_combo",118
"5201","TX","Angelina County","API_alone",589
"5202","TX","Angelina County","API_combo",671
"5203","TX","Aransas County","API_alone",652
"5204","TX","Aransas County","API_combo",726
"5205","TX","Archer County","API_alone",14
"5206","TX","Archer County","API_combo",25
"5207","TX","Armstrong County","API_alone",0
"5208","TX","Armstrong County","API_combo",0
"5209","TX","Atascosa County","API_alone",186
"5210","TX","Atascosa County","API_combo",248
"5211","TX","Austin County","API_alone",79
"5212","TX","Austin County","API_combo",111
"5213","TX","Bailey County","API_alone",17
"5214","TX","Bailey County","API_combo",28
"5215","TX","Bandera County","API_alone",61
"5216","TX","Bandera County","API_combo",103
"5217","TX","Bastrop County","API_alone",346
"5218","TX","Bastrop County","API_combo",493
"5219","TX","Baylor County","API_alone",26
"5220","TX","Baylor County","API_combo",30
"5221","TX","Bee County","API_alone",245
"5222","TX","Bee County","API_combo",308
"5223","TX","Bell County","API_alone",7662
"5224","TX","Bell County","API_combo",10610
"5225","TX","Bexar County","API_alone",26570
"5226","TX","Bexar County","API_combo",34304
"5227","TX","Blanco County","API_alone",17
"5228","TX","Blanco County","API_combo",27
"5229","TX","Borden County","API_alone",0
"5230","TX","Borden County","API_combo",2
"5231","TX","Bosque County","API_alone",33
"5232","TX","Bosque County","API_combo",45
"5233","TX","Bowie County","API_alone",451
"5234","TX","Bowie County","API_combo",610
"5235","TX","Brazoria County","API_alone",5168
"5236","TX","Brazoria County","API_combo",5855
"5237","TX","Brazos County","API_alone",6419
"5238","TX","Brazos County","API_combo",7038
"5239","TX","Brewster County","API_alone",46
"5240","TX","Brewster County","API_combo",78
"5241","TX","Briscoe County","API_alone",1
"5242","TX","Briscoe County","API_combo",7
"5243","TX","Brooks County","API_alone",15
"5244","TX","Brooks County","API_combo",18
"5245","TX","Brown County","API_alone",159
"5246","TX","Brown County","API_combo",217
"5247","TX","Burleson County","API_alone",35
"5248","TX","Burleson County","API_combo",65
"5249","TX","Burnet County","API_alone",125
"5250","TX","Burnet County","API_combo",188
"5251","TX","Caldwell County","API_alone",166
"5252","TX","Caldwell County","API_combo",220
"5253","TX","Calhoun County","API_alone",726
"5254","TX","Calhoun County","API_combo",765
"5255","TX","Callahan County","API_alone",62
"5256","TX","Callahan County","API_combo",96
"5257","TX","Cameron County","API_alone",2062
"5258","TX","Cameron County","API_combo",2427
"5259","TX","Camp County","API_alone",38
"5260","TX","Camp County","API_combo",47
"5261","TX","Carson County","API_alone",10
"5262","TX","Carson County","API_combo",15
"5263","TX","Cass County","API_alone",49
"5264","TX","Cass County","API_combo",91
"5265","TX","Castro County","API_alone",8
"5266","TX","Castro County","API_combo",10
"5267","TX","Chambers County","API_alone",193
"5268","TX","Chambers County","API_combo",237
"5269","TX","Cherokee County","API_alone",243
"5270","TX","Cherokee County","API_combo",322
"5271","TX","Childress County","API_alone",36
"5272","TX","Childress County","API_combo",45
"5273","TX","Clay County","API_alone",12
"5274","TX","Clay County","API_combo",22
"5275","TX","Cochran County","API_alone",12
"5276","TX","Cochran County","API_combo",12
"5277","TX","Coke County","API_alone",8
"5278","TX","Coke County","API_combo",11
"5279","TX","Coleman County","API_alone",39
"5280","TX","Coleman County","API_combo",47
"5281","TX","Collin County","API_alone",34914
"5282","TX","Collin County","API_combo",37974
"5283","TX","Collingsworth County","API_alone",6
"5284","TX","Collingsworth County","API_combo",10
"5285","TX","Colorado County","API_alone",71
"5286","TX","Colorado County","API_combo",108
"5287","TX","Comal County","API_alone",418
"5288","TX","Comal County","API_combo",580
"5289","TX","Comanche County","API_alone",23
"5290","TX","Comanche County","API_combo",39
"5291","TX","Concho County","API_alone",8
"5292","TX","Concho County","API_combo",12
"5293","TX","Cooke County","API_alone",142
"5294","TX","Cooke County","API_combo",216
"5295","TX","Coryell County","API_alone",1764
"5296","TX","Coryell County","API_combo",2640
"5297","TX","Cottle County","API_alone",0
"5298","TX","Cottle County","API_combo",0
"5299","TX","Crane County","API_alone",14
"5300","TX","Crane County","API_combo",17
"5301","TX","Crockett County","API_alone",17
"5302","TX","Crockett County","API_combo",17
"5303","TX","Crosby County","API_alone",12
"5304","TX","Crosby County","API_combo",23
"5305","TX","Culberson County","API_alone",22
"5306","TX","Culberson County","API_combo",22
"5307","TX","Dallam County","API_alone",16
"5308","TX","Dallam County","API_combo",36
"5309","TX","Dallas County","API_alone",93950
"5310","TX","Dallas County","API_combo",102952
"5311","TX","Dawson County","API_alone",45
"5312","TX","Dawson County","API_combo",53
"5313","TX","Deaf Smith County","API_alone",108
"5314","TX","Deaf Smith County","API_combo",125
"5315","TX","Delta County","API_alone",8
"5316","TX","Delta County","API_combo",12
"5317","TX","Denton County","API_alone",18221
"5318","TX","Denton County","API_combo",20331
"5319","TX","DeWitt County","API_alone",66
"5320","TX","DeWitt County","API_combo",85
"5321","TX","Dickens County","API_alone",18
"5322","TX","Dickens County","API_combo",18
"5323","TX","Dimmit County","API_alone",81
"5324","TX","Dimmit County","API_combo",91
"5325","TX","Donley County","API_alone",4
"5326","TX","Donley County","API_combo",6
"5327","TX","Duval County","API_alone",22
"5328","TX","Duval County","API_combo",28
"5329","TX","Eastland County","API_alone",42
"5330","TX","Eastland County","API_combo",51
"5331","TX","Ector County","API_alone",929
"5332","TX","Ector County","API_combo",1158
"5333","TX","Edwards County","API_alone",14
"5334","TX","Edwards County","API_combo",15
"5335","TX","El Paso County","API_alone",8408
"5336","TX","El Paso County","API_combo",10850
"5337","TX","Ellis County","API_alone",468
"5338","TX","Ellis County","API_combo",671
"5339","TX","Erath County","API_alone",219
"5340","TX","Erath County","API_combo",269
"5341","TX","Falls County","API_alone",38
"5342","TX","Falls County","API_combo",49
"5343","TX","Fannin County","API_alone",102
"5344","TX","Fannin County","API_combo",144
"5345","TX","Fayette County","API_alone",63
"5346","TX","Fayette County","API_combo",87
"5347","TX","Fisher County","API_alone",6
"5348","TX","Fisher County","API_combo",7
"5349","TX","Floyd County","API_alone",29
"5350","TX","Floyd County","API_combo",29
"5351","TX","Foard County","API_alone",3
"5352","TX","Foard County","API_combo",3
"5353","TX","Fort Bend County","API_alone",40942
"5354","TX","Fort Bend County","API_combo",43251
"5355","TX","Franklin County","API_alone",20
"5356","TX","Franklin County","API_combo",26
"5357","TX","Freestone County","API_alone",55
"5358","TX","Freestone County","API_combo",77
"5359","TX","Frio County","API_alone",96
"5360","TX","Frio County","API_combo",101
"5361","TX","Gaines County","API_alone",32
"5362","TX","Gaines County","API_combo",57
"5363","TX","Galveston County","API_alone",5684
"5364","TX","Galveston County","API_combo",6522
"5365","TX","Garza County","API_alone",9
"5366","TX","Garza County","API_combo",19
"5367","TX","Gillespie County","API_alone",43
"5368","TX","Gillespie County","API_combo",61
"5369","TX","Glasscock County","API_alone",3
"5370","TX","Glasscock County","API_combo",3
"5371","TX","Goliad County","API_alone",16
"5372","TX","Goliad County","API_combo",18
"5373","TX","Gonzales County","API_alone",98
"5374","TX","Gonzales County","API_combo",137
"5375","TX","Gray County","API_alone",97
"5376","TX","Gray County","API_combo",137
"5377","TX","Grayson County","API_alone",714
"5378","TX","Grayson County","API_combo",997
"5379","TX","Gregg County","API_alone",820
"5380","TX","Gregg County","API_combo",1005
"5381","TX","Grimes County","API_alone",92
"5382","TX","Grimes County","API_combo",133
"5383","TX","Guadalupe County","API_alone",958
"5384","TX","Guadalupe County","API_combo",1322
"5385","TX","Hale County","API_alone",152
"5386","TX","Hale County","API_combo",194
"5387","TX","Hall County","API_alone",17
"5388","TX","Hall County","API_combo",21
"5389","TX","Hamilton County","API_alone",22
"5390","TX","Hamilton County","API_combo",31
"5391","TX","Hansford County","API_alone",16
"5392","TX","Hansford County","API_combo",19
"5393","TX","Hardeman County","API_alone",14
"5394","TX","Hardeman County","API_combo",16
"5395","TX","Hardin County","API_alone",120
"5396","TX","Hardin County","API_combo",166
"5397","TX","Harris County","API_alone",184808
"5398","TX","Harris County","API_combo",200666
"5399","TX","Harrison County","API_alone",256
"5400","TX","Harrison County","API_combo",374
"5401","TX","Hartley County","API_alone",20
"5402","TX","Hartley County","API_combo",30
"5403","TX","Haskell County","API_alone",12
"5404","TX","Haskell County","API_combo",14
"5405","TX","Hays County","API_alone",966
"5406","TX","Hays County","API_combo",1314
"5407","TX","Hemphill County","API_alone",14
"5408","TX","Hemphill County","API_combo",14
"5409","TX","Henderson County","API_alone",265
"5410","TX","Henderson County","API_combo",362
"5411","TX","Hidalgo County","API_alone",3978
"5412","TX","Hidalgo County","API_combo",4457
"5413","TX","Hill County","API_alone",92
"5414","TX","Hill County","API_combo",143
"5415","TX","Hockley County","API_alone",58
"5416","TX","Hockley County","API_combo",80
"5417","TX","Hood County","API_alone",152
"5418","TX","Hood County","API_combo",209
"5419","TX","Hopkins County","API_alone",106
"5420","TX","Hopkins County","API_combo",148
"5421","TX","Houston County","API_alone",72
"5422","TX","Houston County","API_combo",97
"5423","TX","Howard County","API_alone",231
"5424","TX","Howard County","API_combo",306
"5425","TX","Hudspeth County","API_alone",7
"5426","TX","Hudspeth County","API_combo",8
"5427","TX","Hunt County","API_alone",509
"5428","TX","Hunt County","API_combo",644
"5429","TX","Hutchinson County","API_alone",88
"5430","TX","Hutchinson County","API_combo",136
"5431","TX","Irion County","API_alone",0
"5432","TX","Irion County","API_combo",0
"5433","TX","Jack County","API_alone",32
"5434","TX","Jack County","API_combo",35
"5435","TX","Jackson County","API_alone",80
"5436","TX","Jackson County","API_combo",99
"5437","TX","Jasper County","API_alone",125
"5438","TX","Jasper County","API_combo",200
"5439","TX","Jeff Davis County","API_alone",3
"5440","TX","Jeff Davis County","API_combo",3
"5441","TX","Jefferson County","API_alone",7549
"5442","TX","Jefferson County","API_combo",8194
"5443","TX","Jim Hogg County","API_alone",11
"5444","TX","Jim Hogg County","API_combo",13
"5445","TX","Jim Wells County","API_alone",266
"5446","TX","Jim Wells County","API_combo",295
"5447","TX","Johnson County","API_alone",948
"5448","TX","Johnson County","API_combo",1246
"5449","TX","Jones County","API_alone",105
"5450","TX","Jones County","API_combo",131
"5451","TX","Karnes County","API_alone",78
"5452","TX","Karnes County","API_combo",107
"5453","TX","Kaufman County","API_alone",397
"5454","TX","Kaufman County","API_combo",497
"5455","TX","Kendall County","API_alone",76
"5456","TX","Kendall County","API_combo",118
"5457","TX","Kenedy County","API_alone",7
"5458","TX","Kenedy County","API_combo",7
"5459","TX","Kent County","API_alone",0
"5460","TX","Kent County","API_combo",0
"5461","TX","Kerr County","API_alone",268
"5462","TX","Kerr County","API_combo",378
"5463","TX","Kimble County","API_alone",27
"5464","TX","Kimble County","API_combo",28
"5465","TX","King County","API_alone",0
"5466","TX","King County","API_combo",0
"5467","TX","Kinney County","API_alone",4
"5468","TX","Kinney County","API_combo",7
"5469","TX","Kleberg County","API_alone",547
"5470","TX","Kleberg County","API_combo",648
"5471","TX","Knox County","API_alone",17
"5472","TX","Knox County","API_combo",24
"5473","TX","La Salle County","API_alone",20
"5474","TX","La Salle County","API_combo",24
"5475","TX","Lamar County","API_alone",216
"5476","TX","Lamar County","API_combo",289
"5477","TX","Lamb County","API_alone",40
"5478","TX","Lamb County","API_combo",61
"5479","TX","Lampasas County","API_alone",164
"5480","TX","Lampasas County","API_combo",253
"5481","TX","Lavaca County","API_alone",34
"5482","TX","Lavaca County","API_combo",45
"5483","TX","Lee County","API_alone",44
"5484","TX","Lee County","API_combo",82
"5485","TX","Leon County","API_alone",35
"5486","TX","Leon County","API_combo",81
"5487","TX","Liberty County","API_alone",273
"5488","TX","Liberty County","API_combo",369
"5489","TX","Limestone County","API_alone",45
"5490","TX","Limestone County","API_combo",58
"5491","TX","Lipscomb County","API_alone",2
"5492","TX","Lipscomb County","API_combo",4
"5493","TX","Live Oak County","API_alone",37
"5494","TX","Live Oak County","API_combo",57
"5495","TX","Llano County","API_alone",70
"5496","TX","Llano County","API_combo",84
"5497","TX","Loving County","API_alone",0
"5498","TX","Loving County","API_combo",0
"5499","TX","Lubbock County","API_alone",3489
"5500","TX","Lubbock County","API_combo",4108
"5501","TX","Lynn County","API_alone",11
"5502","TX","Lynn County","API_combo",26
"5503","TX","Madison County","API_alone",54
"5504","TX","Madison County","API_combo",66
"5505","TX","Marion County","API_alone",25
"5506","TX","Marion County","API_combo",42
"5507","TX","Martin County","API_alone",8
"5508","TX","Martin County","API_combo",15
"5509","TX","Mason County","API_alone",3
"5510","TX","Mason County","API_combo",6
"5511","TX","Matagorda County","API_alone",962
"5512","TX","Matagorda County","API_combo",1039
"5513","TX","Maverick County","API_alone",307
"5514","TX","Maverick County","API_combo",353
"5515","TX","McCulloch County","API_alone",21
"5516","TX","McCulloch County","API_combo",26
"5517","TX","McLennan County","API_alone",2555
"5518","TX","McLennan County","API_combo",3165
"5519","TX","McMullen County","API_alone",8
"5520","TX","McMullen County","API_combo",8
"5521","TX","Medina County","API_alone",223
"5522","TX","Medina County","API_combo",302
"5523","TX","Menard County","API_alone",19
"5524","TX","Menard County","API_combo",22
"5525","TX","Midland County","API_alone",1219
"5526","TX","Midland County","API_combo",1443
"5527","TX","Milam County","API_alone",68
"5528","TX","Milam County","API_combo",78
"5529","TX","Mills County","API_alone",9
"5530","TX","Mills County","API_combo",11
"5531","TX","Mitchell County","API_alone",41
"5532","TX","Mitchell County","API_combo",42
"5533","TX","Montague County","API_alone",55
"5534","TX","Montague County","API_combo",82
"5535","TX","Montgomery County","API_alone",3582
"5536","TX","Montgomery County","API_combo",4388
"5537","TX","Moore County","API_alone",215
"5538","TX","Moore County","API_combo",243
"5539","TX","Morris County","API_alone",36
"5540","TX","Morris County","API_combo",49
"5541","TX","Motley County","API_alone",4
"5542","TX","Motley County","API_combo",5
"5543","TX","Nacogdoches County","API_alone",490
"5544","TX","Nacogdoches County","API_combo",604
"5545","TX","Navarro County","API_alone",406
"5546","TX","Navarro County","API_combo",499
"5547","TX","Newton County","API_alone",46
"5548","TX","Newton County","API_combo",61
"5549","TX","Nolan County","API_alone",59
"5550","TX","Nolan County","API_combo",75
"5551","TX","Nueces County","API_alone",4352
"5552","TX","Nueces County","API_combo",5471
"5553","TX","Ochiltree County","API_alone",38
"5554","TX","Ochiltree County","API_combo",49
"5555","TX","Oldham County","API_alone",9
"5556","TX","Oldham County","API_combo",15
"5557","TX","Orange County","API_alone",698
"5558","TX","Orange County","API_combo",848
"5559","TX","Palo Pinto County","API_alone",162
"5560","TX","Palo Pinto County","API_combo",199
"5561","TX","Panola County","API_alone",72
"5562","TX","Panola County","API_combo",108
"5563","TX","Parker County","API_alone",343
"5564","TX","Parker County","API_combo",483
"5565","TX","Parmer County","API_alone",55
"5566","TX","Parmer County","API_combo",63
"5567","TX","Pecos County","API_alone",98
"5568","TX","Pecos County","API_combo",141
"5569","TX","Polk County","API_alone",176
"5570","TX","Polk County","API_combo",227
"5571","TX","Potter County","API_alone",3016
"5572","TX","Potter County","API_combo",3330
"5573","TX","Presidio County","API_alone",14
"5574","TX","Presidio County","API_combo",22
"5575","TX","Rains County","API_alone",37
"5576","TX","Rains County","API_combo",41
"5577","TX","Randall County","API_alone",1167
"5578","TX","Randall County","API_combo",1384
"5579","TX","Reagan County","API_alone",13
"5580","TX","Reagan County","API_combo",18
"5581","TX","Real County","API_alone",7
"5582","TX","Real County","API_combo",10
"5583","TX","Red River County","API_alone",18
"5584","TX","Red River County","API_combo",31
"5585","TX","Reeves County","API_alone",62
"5586","TX","Reeves County","API_combo",72
"5587","TX","Refugio County","API_alone",35
"5588","TX","Refugio County","API_combo",46
"5589","TX","Roberts County","API_alone",1
"5590","TX","Roberts County","API_combo",6
"5591","TX","Robertson County","API_alone",35
"5592","TX","Robertson County","API_combo",56
"5593","TX","Rockwall County","API_alone",632
"5594","TX","Rockwall County","API_combo",766
"5595","TX","Runnels County","API_alone",49
"5596","TX","Runnels County","API_combo",70
"5597","TX","Rusk County","API_alone",121
"5598","TX","Rusk County","API_combo",180
"5599","TX","Sabine County","API_alone",12
"5600","TX","Sabine County","API_combo",18
"5601","TX","San Augustine County","API_alone",18
"5602","TX","San Augustine County","API_combo",19
"5603","TX","San Jacinto County","API_alone",83
"5604","TX","San Jacinto County","API_combo",120
"5605","TX","San Patricio County","API_alone",580
"5606","TX","San Patricio County","API_combo",819
"5607","TX","San Saba County","API_alone",9
"5608","TX","San Saba County","API_combo",15
"5609","TX","Schleicher County","API_alone",11
"5610","TX","Schleicher County","API_combo",11
"5611","TX","Scurry County","API_alone",38
"5612","TX","Scurry County","API_combo",49
"5613","TX","Shackelford County","API_alone",0
"5614","TX","Shackelford County","API_combo",0
"5615","TX","Shelby County","API_alone",203
"5616","TX","Shelby County","API_combo",238
"5617","TX","Sherman County","API_alone",13
"5618","TX","Sherman County","API_combo",18
"5619","TX","Smith County","API_alone",1402
"5620","TX","Smith County","API_combo",1709
"5621","TX","Somervell County","API_alone",26
"5622","TX","Somervell County","API_combo",36
"5623","TX","Starr County","API_alone",222
"5624","TX","Starr County","API_combo",241
"5625","TX","Stephens County","API_alone",32
"5626","TX","Stephens County","API_combo",35
"5627","TX","Sterling County","API_alone",1
"5628","TX","Sterling County","API_combo",1
"5629","TX","Stonewall County","API_alone",10
"5630","TX","Stonewall County","API_combo",12
"5631","TX","Sutton County","API_alone",13
"5632","TX","Sutton County","API_combo",19
"5633","TX","Swisher County","API_alone",20
"5634","TX","Swisher County","API_combo",22
"5635","TX","Tarrant County","API_alone",57089
"5636","TX","Tarrant County","API_combo",64033
"5637","TX","Taylor County","API_alone",1774
"5638","TX","Taylor County","API_combo",2429
"5639","TX","Terrell County","API_alone",7
"5640","TX","Terrell County","API_combo",7
"5641","TX","Terry County","API_alone",42
"5642","TX","Terry County","API_combo",46
"5643","TX","Throckmorton County","API_alone",1
"5644","TX","Throckmorton County","API_combo",1
"5645","TX","Titus County","API_alone",174
"5646","TX","Titus County","API_combo",204
"5647","TX","Tom Green County","API_alone",1072
"5648","TX","Tom Green County","API_combo",1480
"5649","TX","Travis County","API_alone",38362
"5650","TX","Travis County","API_combo",43103
"5651","TX","Trinity County","API_alone",38
"5652","TX","Trinity County","API_combo",55
"5653","TX","Tyler County","API_alone",47
"5654","TX","Tyler County","API_combo",79
"5655","TX","Upshur County","API_alone",96
"5656","TX","Upshur County","API_combo",157
