"","STNAME","CTYNAME","RACE","MR"
"7013","ND","Benson County","A_AIC",2
"7014","ND","Benson County","A_A",1
"7015","ND","Benson County","NHPI_AIC",1
"7016","ND","Benson County","NHPI_A",1
"7017","ND","Billings County","A_AIC",0
"7018","ND","Billings County","A_A",0
"7019","ND","Billings County","NHPI_AIC",2
"7020","ND","Billings County","NHPI_A",1
"7021","ND","Bottineau County","A_AIC",20
"7022","ND","Bottineau County","A_A",13
"7023","ND","Bottineau County","NHPI_AIC",2
"7024","ND","Bottineau County","NHPI_A",1
"7025","ND","Bowman County","A_AIC",5
"7026","ND","Bowman County","A_A",1
"7027","ND","Bowman County","NHPI_AIC",4
"7028","ND","Bowman County","NHPI_A",0
"7029","ND","Burke County","A_AIC",6
"7030","ND","Burke County","A_A",3
"7031","ND","Burke County","NHPI_AIC",0
"7032","ND","Burke County","NHPI_A",0
"7033","ND","Burleigh County","A_AIC",380
"7034","ND","Burleigh County","A_A",285
"7035","ND","Burleigh County","NHPI_AIC",37
"7036","ND","Burleigh County","NHPI_A",20
"7037","ND","Cass County","A_AIC",1952
"7038","ND","Cass County","A_A",1570
"7039","ND","Cass County","NHPI_AIC",86
"7040","ND","Cass County","NHPI_A",43
"7041","ND","Cavalier County","A_AIC",10
"7042","ND","Cavalier County","A_A",5
"7043","ND","Cavalier County","NHPI_AIC",1
"7044","ND","Cavalier County","NHPI_A",0
"7045","ND","Dickey County","A_AIC",38
"7046","ND","Dickey County","A_A",29
"7047","ND","Dickey County","NHPI_AIC",3
"7048","ND","Dickey County","NHPI_A",0
"7049","ND","Divide County","A_AIC",12
"7050","ND","Divide County","A_A",12
"7051","ND","Divide County","NHPI_AIC",0
"7052","ND","Divide County","NHPI_A",0
"7053","ND","Dunn County","A_AIC",4
"7054","ND","Dunn County","A_A",3
"7055","ND","Dunn County","NHPI_AIC",0
"7056","ND","Dunn County","NHPI_A",0
"7057","ND","Eddy County","A_AIC",4
"7058","ND","Eddy County","A_A",4
"7059","ND","Eddy County","NHPI_AIC",2
"7060","ND","Eddy County","NHPI_A",2
"7061","ND","Emmons County","A_AIC",8
"7062","ND","Emmons County","A_A",7
"7063","ND","Emmons County","NHPI_AIC",8
"7064","ND","Emmons County","NHPI_A",8
"7065","ND","Foster County","A_AIC",0
"7066","ND","Foster County","A_A",0
"7067","ND","Foster County","NHPI_AIC",0
"7068","ND","Foster County","NHPI_A",0
"7069","ND","Golden Valley County","A_AIC",3
"7070","ND","Golden Valley County","A_A",2
"7071","ND","Golden Valley County","NHPI_AIC",0
"7072","ND","Golden Valley County","NHPI_A",0
"7073","ND","Grand Forks County","A_AIC",932
"7074","ND","Grand Forks County","A_A",649
"7075","ND","Grand Forks County","NHPI_AIC",95
"7076","ND","Grand Forks County","NHPI_A",45
"7077","ND","Grant County","A_AIC",12
"7078","ND","Grant County","A_A",10
"7079","ND","Grant County","NHPI_AIC",3
"7080","ND","Grant County","NHPI_A",0
"7081","ND","Griggs County","A_AIC",4
"7082","ND","Griggs County","A_A",4
"7083","ND","Griggs County","NHPI_AIC",0
"7084","ND","Griggs County","NHPI_A",0
"7085","ND","Hettinger County","A_AIC",4
"7086","ND","Hettinger County","A_A",2
"7087","ND","Hettinger County","NHPI_AIC",2
"7088","ND","Hettinger County","NHPI_A",2
"7089","ND","Kidder County","A_AIC",5
"7090","ND","Kidder County","A_A",2
"7091","ND","Kidder County","NHPI_AIC",0
"7092","ND","Kidder County","NHPI_A",0
"7093","ND","LaMoure County","A_AIC",7
"7094","ND","LaMoure County","A_A",6
"7095","ND","LaMoure County","NHPI_AIC",0
"7096","ND","LaMoure County","NHPI_A",0
"7097","ND","Logan County","A_AIC",8
"7098","ND","Logan County","A_A",4
"7099","ND","Logan County","NHPI_AIC",0
"7100","ND","Logan County","NHPI_A",0
"7101","ND","McHenry County","A_AIC",11
"7102","ND","McHenry County","A_A",4
"7103","ND","McHenry County","NHPI_AIC",2
"7104","ND","McHenry County","NHPI_A",0
"7105","ND","McIntosh County","A_AIC",13
"7106","ND","McIntosh County","A_A",10
"7107","ND","McIntosh County","NHPI_AIC",3
"7108","ND","McIntosh County","NHPI_A",1
"7109","ND","McKenzie County","A_AIC",6
"7110","ND","McKenzie County","A_A",3
"7111","ND","McKenzie County","NHPI_AIC",5
"7112","ND","McKenzie County","NHPI_A",1
"7113","ND","McLean County","A_AIC",15
"7114","ND","McLean County","A_A",11
"7115","ND","McLean County","NHPI_AIC",1
"7116","ND","McLean County","NHPI_A",1
"7117","ND","Mercer County","A_AIC",28
"7118","ND","Mercer County","A_A",22
"7119","ND","Mercer County","NHPI_AIC",39
"7120","ND","Mercer County","NHPI_A",33
"7121","ND","Morton County","A_AIC",119
"7122","ND","Morton County","A_A",79
"7123","ND","Morton County","NHPI_AIC",6
"7124","ND","Morton County","NHPI_A",2
"7125","ND","Mountrail County","A_AIC",16
"7126","ND","Mountrail County","A_A",14
"7127","ND","Mountrail County","NHPI_AIC",8
"7128","ND","Mountrail County","NHPI_A",3
"7129","ND","Nelson County","A_AIC",15
"7130","ND","Nelson County","A_A",11
"7131","ND","Nelson County","NHPI_AIC",0
"7132","ND","Nelson County","NHPI_A",0
"7133","ND","Oliver County","A_AIC",2
"7134","ND","Oliver County","A_A",2
"7135","ND","Oliver County","NHPI_AIC",1
"7136","ND","Oliver County","NHPI_A",0
"7137","ND","Pembina County","A_AIC",26
"7138","ND","Pembina County","A_A",21
"7139","ND","Pembina County","NHPI_AIC",2
"7140","ND","Pembina County","NHPI_A",0
"7141","ND","Pierce County","A_AIC",17
"7142","ND","Pierce County","A_A",12
"7143","ND","Pierce County","NHPI_AIC",0
"7144","ND","Pierce County","NHPI_A",0
"7145","ND","Ramsey County","A_AIC",42
"7146","ND","Ramsey County","A_A",31
"7147","ND","Ramsey County","NHPI_AIC",5
"7148","ND","Ramsey County","NHPI_A",3
"7149","ND","Ransom County","A_AIC",21
"7150","ND","Ransom County","A_A",15
"7151","ND","Ransom County","NHPI_AIC",0
"7152","ND","Ransom County","NHPI_A",0
"7153","ND","Renville County","A_AIC",16
"7154","ND","Renville County","A_A",12
"7155","ND","Renville County","NHPI_AIC",1
"7156","ND","Renville County","NHPI_A",0
"7157","ND","Richland County","A_AIC",70
"7158","ND","Richland County","A_A",48
"7159","ND","Richland County","NHPI_AIC",15
"7160","ND","Richland County","NHPI_A",6
"7161","ND","Rolette County","A_AIC",13
"7162","ND","Rolette County","A_A",10
"7163","ND","Rolette County","NHPI_AIC",5
"7164","ND","Rolette County","NHPI_A",0
"7165","ND","Sargent County","A_AIC",9
"7166","ND","Sargent County","A_A",4
"7167","ND","Sargent County","NHPI_AIC",0
"7168","ND","Sargent County","NHPI_A",0
"7169","ND","Sheridan County","A_AIC",1
"7170","ND","Sheridan County","A_A",0
"7171","ND","Sheridan County","NHPI_AIC",0
"7172","ND","Sheridan County","NHPI_A",0
"7173","ND","Sioux County","A_AIC",2
"7174","ND","Sioux County","A_A",1
"7175","ND","Sioux County","NHPI_AIC",7
"7176","ND","Sioux County","NHPI_A",2
"7177","ND","Slope County","A_AIC",0
"7178","ND","Slope County","A_A",0
"7179","ND","Slope County","NHPI_AIC",0
"7180","ND","Slope County","NHPI_A",0
"7181","ND","Stark County","A_AIC",71
"7182","ND","Stark County","A_A",52
"7183","ND","Stark County","NHPI_AIC",16
"7184","ND","Stark County","NHPI_A",6
"7185","ND","Steele County","A_AIC",1
"7186","ND","Steele County","A_A",1
"7187","ND","Steele County","NHPI_AIC",0
"7188","ND","Steele County","NHPI_A",0
"7189","ND","Stutsman County","A_AIC",105
"7190","ND","Stutsman County","A_A",83
"7191","ND","Stutsman County","NHPI_AIC",16
"7192","ND","Stutsman County","NHPI_A",9
"7193","ND","Towner County","A_AIC",3
"7194","ND","Towner County","A_A",2
"7195","ND","Towner County","NHPI_AIC",0
"7196","ND","Towner County","NHPI_A",0
"7197","ND","Traill County","A_AIC",15
"7198","ND","Traill County","A_A",13
"7199","ND","Traill County","NHPI_AIC",2
"7200","ND","Traill County","NHPI_A",1
"7201","ND","Walsh County","A_AIC",50
"7202","ND","Walsh County","A_A",34
"7203","ND","Walsh County","NHPI_AIC",9
"7204","ND","Walsh County","NHPI_A",2
"7205","ND","Ward County","A_AIC",769
"7206","ND","Ward County","A_A",496
"7207","ND","Ward County","NHPI_AIC",79
"7208","ND","Ward County","NHPI_A",37
"7209","ND","Wells County","A_AIC",13
"7210","ND","Wells County","A_A",12
"7211","ND","Wells County","NHPI_AIC",0
"7212","ND","Wells County","NHPI_A",0
"7213","ND","Williams County","A_AIC",62
"7214","ND","Williams County","A_A",37
"7215","ND","Williams County","NHPI_AIC",5
"7216","ND","Williams County","NHPI_A",2
"7217","NE","Adams County","A_AIC",560
"7218","NE","Adams County","A_A",507
"7219","NE","Adams County","NHPI_AIC",27
"7220","NE","Adams County","NHPI_A",11
"7221","NE","Antelope County","A_AIC",11
"7222","NE","Antelope County","A_A",4
"7223","NE","Antelope County","NHPI_AIC",0
"7224","NE","Antelope County","NHPI_A",0
"7225","NE","Arthur County","A_AIC",4
"7226","NE","Arthur County","A_A",3
"7227","NE","Arthur County","NHPI_AIC",1
"7228","NE","Arthur County","NHPI_A",1
"7229","NE","Banner County","A_AIC",3
"7230","NE","Banner County","A_A",1
"7231","NE","Banner County","NHPI_AIC",0
"7232","NE","Banner County","NHPI_A",0
"7233","NE","Blaine County","A_AIC",0
"7234","NE","Blaine County","A_A",0
"7235","NE","Blaine County","NHPI_AIC",0
"7236","NE","Blaine County","NHPI_A",0
"7237","NE","Boone County","A_AIC",3
"7238","NE","Boone County","A_A",2
"7239","NE","Boone County","NHPI_AIC",2
"7240","NE","Boone County","NHPI_A",2
"7241","NE","Box Butte County","A_AIC",101
"7242","NE","Box Butte County","A_A",65
"7243","NE","Box Butte County","NHPI_AIC",5
"7244","NE","Box Butte County","NHPI_A",1
"7245","NE","Boyd County","A_AIC",4
"7246","NE","Boyd County","A_A",4
"7247","NE","Boyd County","NHPI_AIC",0
"7248","NE","Boyd County","NHPI_A",0
"7249","NE","Brown County","A_AIC",17
"7250","NE","Brown County","A_A",10
"7251","NE","Brown County","NHPI_AIC",1
"7252","NE","Brown County","NHPI_A",1
"7253","NE","Buffalo County","A_AIC",386
"7254","NE","Buffalo County","A_A",295
"7255","NE","Buffalo County","NHPI_AIC",33
"7256","NE","Buffalo County","NHPI_A",18
"7257","NE","Burt County","A_AIC",27
"7258","NE","Burt County","A_A",15
"7259","NE","Burt County","NHPI_AIC",6
"7260","NE","Burt County","NHPI_A",2
"7261","NE","Butler County","A_AIC",11
"7262","NE","Butler County","A_A",11
"7263","NE","Butler County","NHPI_AIC",10
"7264","NE","Butler County","NHPI_A",10
"7265","NE","Cass County","A_AIC",126
"7266","NE","Cass County","A_A",89
"7267","NE","Cass County","NHPI_AIC",13
"7268","NE","Cass County","NHPI_A",4
"7269","NE","Cedar County","A_AIC",16
"7270","NE","Cedar County","A_A",5
"7271","NE","Cedar County","NHPI_AIC",7
"7272","NE","Cedar County","NHPI_A",1
"7273","NE","Chase County","A_AIC",9
"7274","NE","Chase County","A_A",7
"7275","NE","Chase County","NHPI_AIC",2
"7276","NE","Chase County","NHPI_A",1
"7277","NE","Cherry County","A_AIC",32
"7278","NE","Cherry County","A_A",26
"7279","NE","Cherry County","NHPI_AIC",17
"7280","NE","Cherry County","NHPI_A",15
"7281","NE","Cheyenne County","A_AIC",51
"7282","NE","Cheyenne County","A_A",39
"7283","NE","Cheyenne County","NHPI_AIC",6
"7284","NE","Cheyenne County","NHPI_A",3
"7285","NE","Clay County","A_AIC",22
"7286","NE","Clay County","A_A",21
"7287","NE","Clay County","NHPI_AIC",2
"7288","NE","Clay County","NHPI_A",0
"7289","NE","Colfax County","A_AIC",48
"7290","NE","Colfax County","A_A",39
"7291","NE","Colfax County","NHPI_AIC",28
"7292","NE","Colfax County","NHPI_A",21
"7293","NE","Cuming County","A_AIC",27
"7294","NE","Cuming County","A_A",20
"7295","NE","Cuming County","NHPI_AIC",7
"7296","NE","Cuming County","NHPI_A",3
"7297","NE","Custer County","A_AIC",25
"7298","NE","Custer County","A_A",18
"7299","NE","Custer County","NHPI_AIC",3
"7300","NE","Custer County","NHPI_A",0
"7301","NE","Dakota County","A_AIC",708
"7302","NE","Dakota County","A_A",655
"7303","NE","Dakota County","NHPI_AIC",20
"7304","NE","Dakota County","NHPI_A",13
"7305","NE","Dawes County","A_AIC",53
"7306","NE","Dawes County","A_A",28
"7307","NE","Dawes County","NHPI_AIC",14
"7308","NE","Dawes County","NHPI_A",5
"7309","NE","Dawson County","A_AIC",191
"7310","NE","Dawson County","A_A",178
"7311","NE","Dawson County","NHPI_AIC",13
"7312","NE","Dawson County","NHPI_A",13
"7313","NE","Deuel County","A_AIC",12
"7314","NE","Deuel County","A_A",8
"7315","NE","Deuel County","NHPI_AIC",0
"7316","NE","Deuel County","NHPI_A",0
"7317","NE","Dixon County","A_AIC",23
"7318","NE","Dixon County","A_A",17
"7319","NE","Dixon County","NHPI_AIC",3
"7320","NE","Dixon County","NHPI_A",2
"7321","NE","Dodge County","A_AIC",259
"7322","NE","Dodge County","A_A",188
"7323","NE","Dodge County","NHPI_AIC",61
"7324","NE","Dodge County","NHPI_A",40
"7325","NE","Douglas County","A_AIC",9617
"7326","NE","Douglas County","A_A",8142
"7327","NE","Douglas County","NHPI_AIC",588
"7328","NE","Douglas County","NHPI_A",288
"7329","NE","Dundy County","A_AIC",11
"7330","NE","Dundy County","A_A",11
"7331","NE","Dundy County","NHPI_AIC",2
"7332","NE","Dundy County","NHPI_A",1
"7333","NE","Fillmore County","A_AIC",6
"7334","NE","Fillmore County","A_A",4
"7335","NE","Fillmore County","NHPI_AIC",1
"7336","NE","Fillmore County","NHPI_A",1
"7337","NE","Franklin County","A_AIC",4
"7338","NE","Franklin County","A_A",2
"7339","NE","Franklin County","NHPI_AIC",0
"7340","NE","Franklin County","NHPI_A",0
"7341","NE","Frontier County","A_AIC",15
"7342","NE","Frontier County","A_A",9
"7343","NE","Frontier County","NHPI_AIC",0
"7344","NE","Frontier County","NHPI_A",0
"7345","NE","Furnas County","A_AIC",13
"7346","NE","Furnas County","A_A",12
"7347","NE","Furnas County","NHPI_AIC",1
"7348","NE","Furnas County","NHPI_A",0
"7349","NE","Gage County","A_AIC",85
"7350","NE","Gage County","A_A",68
"7351","NE","Gage County","NHPI_AIC",32
"7352","NE","Gage County","NHPI_A",12
"7353","NE","Garden County","A_AIC",8
"7354","NE","Garden County","A_A",6
"7355","NE","Garden County","NHPI_AIC",0
"7356","NE","Garden County","NHPI_A",0
"7357","NE","Garfield County","A_AIC",1
"7358","NE","Garfield County","A_A",1
"7359","NE","Garfield County","NHPI_AIC",1
"7360","NE","Garfield County","NHPI_A",1
"7361","NE","Gosper County","A_AIC",6
"7362","NE","Gosper County","A_A",6
"7363","NE","Gosper County","NHPI_AIC",0
"7364","NE","Gosper County","NHPI_A",0
"7365","NE","Grant County","A_AIC",2
"7366","NE","Grant County","A_A",2
"7367","NE","Grant County","NHPI_AIC",0
"7368","NE","Grant County","NHPI_A",0
"7369","NE","Greeley County","A_AIC",2
"7370","NE","Greeley County","A_A",2
"7371","NE","Greeley County","NHPI_AIC",0
"7372","NE","Greeley County","NHPI_A",0
"7373","NE","Hall County","A_AIC",713
"7374","NE","Hall County","A_A",624
"7375","NE","Hall County","NHPI_AIC",105
"7376","NE","Hall County","NHPI_A",80
"7377","NE","Hamilton County","A_AIC",30
"7378","NE","Hamilton County","A_A",22
"7379","NE","Hamilton County","NHPI_AIC",3
"7380","NE","Hamilton County","NHPI_A",0
"7381","NE","Harlan County","A_AIC",5
"7382","NE","Harlan County","A_A",3
"7383","NE","Harlan County","NHPI_AIC",1
"7384","NE","Harlan County","NHPI_A",1
"7385","NE","Hayes County","A_AIC",5
"7386","NE","Hayes County","A_A",3
"7387","NE","Hayes County","NHPI_AIC",0
"7388","NE","Hayes County","NHPI_A",0
"7389","NE","Hitchcock County","A_AIC",4
"7390","NE","Hitchcock County","A_A",4
"7391","NE","Hitchcock County","NHPI_AIC",0
"7392","NE","Hitchcock County","NHPI_A",0
"7393","NE","Holt County","A_AIC",26
"7394","NE","Holt County","A_A",21
"7395","NE","Holt County","NHPI_AIC",6
"7396","NE","Holt County","NHPI_A",6
"7397","NE","Hooker County","A_AIC",1
"7398","NE","Hooker County","A_A",1
"7399","NE","Hooker County","NHPI_AIC",0
"7400","NE","Hooker County","NHPI_A",0
"7401","NE","Howard County","A_AIC",6
"7402","NE","Howard County","A_A",6
"7403","NE","Howard County","NHPI_AIC",2
"7404","NE","Howard County","NHPI_A",2
"7405","NE","Jefferson County","A_AIC",21
"7406","NE","Jefferson County","A_A",16
"7407","NE","Jefferson County","NHPI_AIC",4
"7408","NE","Jefferson County","NHPI_A",3
"7409","NE","Johnson County","A_AIC",153
"7410","NE","Johnson County","A_A",149
"7411","NE","Johnson County","NHPI_AIC",1
"7412","NE","Johnson County","NHPI_A",1
"7413","NE","Kearney County","A_AIC",28
"7414","NE","Kearney County","A_A",17
"7415","NE","Kearney County","NHPI_AIC",1
"7416","NE","Kearney County","NHPI_A",1
"7417","NE","Keith County","A_AIC",32
"7418","NE","Keith County","A_A",16
"7419","NE","Keith County","NHPI_AIC",0
"7420","NE","Keith County","NHPI_A",0
"7421","NE","Keya Paha County","A_AIC",0
"7422","NE","Keya Paha County","A_A",0
"7423","NE","Keya Paha County","NHPI_AIC",0
"7424","NE","Keya Paha County","NHPI_A",0
"7425","NE","Kimball County","A_AIC",5
"7426","NE","Kimball County","A_A",4
"7427","NE","Kimball County","NHPI_AIC",1
"7428","NE","Kimball County","NHPI_A",1
"7429","NE","Knox County","A_AIC",23
"7430","NE","Knox County","A_A",15
"7431","NE","Knox County","NHPI_AIC",5
"7432","NE","Knox County","NHPI_A",4
"7433","NE","Lancaster County","A_AIC",8189
"7434","NE","Lancaster County","A_A",7257
"7435","NE","Lancaster County","NHPI_AIC",293
"7436","NE","Lancaster County","NHPI_A",175
"7437","NE","Lincoln County","A_AIC",189
"7438","NE","Lincoln County","A_A",135
"7439","NE","Lincoln County","NHPI_AIC",16
"7440","NE","Lincoln County","NHPI_A",8
"7441","NE","Logan County","A_AIC",0
"7442","NE","Logan County","A_A",0
"7443","NE","Logan County","NHPI_AIC",0
"7444","NE","Logan County","NHPI_A",0
"7445","NE","Loup County","A_AIC",1
"7446","NE","Loup County","A_A",1
"7447","NE","Loup County","NHPI_AIC",0
"7448","NE","Loup County","NHPI_A",0
"7449","NE","Madison County","A_AIC",188
"7450","NE","Madison County","A_A",152
"7451","NE","Madison County","NHPI_AIC",25
"7452","NE","Madison County","NHPI_A",15
"7453","NE","McPherson County","A_AIC",2
"7454","NE","McPherson County","A_A",2
"7455","NE","McPherson County","NHPI_AIC",0
"7456","NE","McPherson County","NHPI_A",0
"7457","NE","Merrick County","A_AIC",23
"7458","NE","Merrick County","A_A",17
"7459","NE","Merrick County","NHPI_AIC",3
"7460","NE","Merrick County","NHPI_A",1
"7461","NE","Morrill County","A_AIC",12
"7462","NE","Morrill County","A_A",12
"7463","NE","Morrill County","NHPI_AIC",0
"7464","NE","Morrill County","NHPI_A",0
"7465","NE","Nance County","A_AIC",4
"7466","NE","Nance County","A_A",2
"7467","NE","Nance County","NHPI_AIC",0
"7468","NE","Nance County","NHPI_A",0
"7469","NE","Nemaha County","A_AIC",56
"7470","NE","Nemaha County","A_A",47
"7471","NE","Nemaha County","NHPI_AIC",4
"7472","NE","Nemaha County","NHPI_A",3
"7473","NE","Nuckolls County","A_AIC",8
"7474","NE","Nuckolls County","A_A",8
"7475","NE","Nuckolls County","NHPI_AIC",1
"7476","NE","Nuckolls County","NHPI_A",0
"7477","NE","Otoe County","A_AIC",56
"7478","NE","Otoe County","A_A",38
"7479","NE","Otoe County","NHPI_AIC",5
"7480","NE","Otoe County","NHPI_A",5
"7481","NE","Pawnee County","A_AIC",10
"7482","NE","Pawnee County","A_A",8
"7483","NE","Pawnee County","NHPI_AIC",0
"7484","NE","Pawnee County","NHPI_A",0
"7485","NE","Perkins County","A_AIC",10
"7486","NE","Perkins County","A_A",7
"7487","NE","Perkins County","NHPI_AIC",0
"7488","NE","Perkins County","NHPI_A",0
"7489","NE","Phelps County","A_AIC",52
"7490","NE","Phelps County","A_A",27
"7491","NE","Phelps County","NHPI_AIC",15
"7492","NE","Phelps County","NHPI_A",5
"7493","NE","Pierce County","A_AIC",23
"7494","NE","Pierce County","A_A",16
"7495","NE","Pierce County","NHPI_AIC",3
"7496","NE","Pierce County","NHPI_A",2
"7497","NE","Platte County","A_AIC",171
"7498","NE","Platte County","A_A",130
"7499","NE","Platte County","NHPI_AIC",20
"7500","NE","Platte County","NHPI_A",16
"7501","NE","Polk County","A_AIC",18
"7502","NE","Polk County","A_A",5
"7503","NE","Polk County","NHPI_AIC",0
"7504","NE","Polk County","NHPI_A",0
"7505","NE","Red Willow County","A_AIC",26
"7506","NE","Red Willow County","A_A",19
"7507","NE","Red Willow County","NHPI_AIC",5
"7508","NE","Red Willow County","NHPI_A",2
"7509","NE","Richardson County","A_AIC",22
"7510","NE","Richardson County","A_A",14
"7511","NE","Richardson County","NHPI_AIC",0
"7512","NE","Richardson County","NHPI_A",0
"7513","NE","Rock County","A_AIC",6
"7514","NE","Rock County","A_A",3
"7515","NE","Rock County","NHPI_AIC",0
"7516","NE","Rock County","NHPI_A",0
"7517","NE","Saline County","A_AIC",271
"7518","NE","Saline County","A_A",241
"7519","NE","Saline County","NHPI_AIC",8
"7520","NE","Saline County","NHPI_A",4
"7521","NE","Sarpy County","A_AIC",3342
"7522","NE","Sarpy County","A_A",2412
"7523","NE","Sarpy County","NHPI_AIC",252
"7524","NE","Sarpy County","NHPI_A",113
"7525","NE","Saunders County","A_AIC",65
"7526","NE","Saunders County","A_A",44
"7527","NE","Saunders County","NHPI_AIC",6
"7528","NE","Saunders County","NHPI_A",1
"7529","NE","Scotts Bluff County","A_AIC",280
"7530","NE","Scotts Bluff County","A_A",231
"7531","NE","Scotts Bluff County","NHPI_AIC",28
"7532","NE","Scotts Bluff County","NHPI_A",16
"7533","NE","Seward County","A_AIC",74
"7534","NE","Seward County","A_A",48
"7535","NE","Seward County","NHPI_AIC",21
"7536","NE","Seward County","NHPI_A",16
"7537","NE","Sheridan County","A_AIC",22
"7538","NE","Sheridan County","A_A",11
"7539","NE","Sheridan County","NHPI_AIC",1
"7540","NE","Sheridan County","NHPI_A",1
"7541","NE","Sherman County","A_AIC",12
"7542","NE","Sherman County","A_A",8
"7543","NE","Sherman County","NHPI_AIC",4
"7544","NE","Sherman County","NHPI_A",1
"7545","NE","Sioux County","A_AIC",5
"7546","NE","Sioux County","A_A",3
"7547","NE","Sioux County","NHPI_AIC",0
"7548","NE","Sioux County","NHPI_A",0
"7549","NE","Stanton County","A_AIC",20
"7550","NE","Stanton County","A_A",13
"7551","NE","Stanton County","NHPI_AIC",0
"7552","NE","Stanton County","NHPI_A",0
"7553","NE","Thayer County","A_AIC",10
"7554","NE","Thayer County","A_A",7
"7555","NE","Thayer County","NHPI_AIC",2
"7556","NE","Thayer County","NHPI_A",0
"7557","NE","Thomas County","A_AIC",0
"7558","NE","Thomas County","A_A",0
"7559","NE","Thomas County","NHPI_AIC",0
"7560","NE","Thomas County","NHPI_A",0
"7561","NE","Thurston County","A_AIC",6
"7562","NE","Thurston County","A_A",4
"7563","NE","Thurston County","NHPI_AIC",2
"7564","NE","Thurston County","NHPI_A",0
"7565","NE","Valley County","A_AIC",10
"7566","NE","Valley County","A_A",5
"7567","NE","Valley County","NHPI_AIC",4
"7568","NE","Valley County","NHPI_A",3
"7569","NE","Washington County","A_AIC",71
"7570","NE","Washington County","A_A",55
"7571","NE","Washington County","NHPI_AIC",27
"7572","NE","Washington County","NHPI_A",21
"7573","NE","Wayne County","A_AIC",55
"7574","NE","Wayne County","A_A",35
"7575","NE","Wayne County","NHPI_AIC",7
"7576","NE","Wayne County","NHPI_A",1
"7577","NE","Webster County","A_AIC",23
"7578","NE","Webster County","A_A",19
"7579","NE","Webster County","NHPI_AIC",8
"7580","NE","Webster County","NHPI_A",3
"7581","NE","Wheeler County","A_AIC",0
"7582","NE","Wheeler County","A_A",0
"7583","NE","Wheeler County","NHPI_AIC",0
"7584","NE","Wheeler County","NHPI_A",0
"7585","NE","York County","A_AIC",87
"7586","NE","York County","A_A",71
"7587","NE","York County","NHPI_AIC",14
"7588","NE","York County","NHPI_A",12
"7589","NH","Belknap County","A_AIC",422
"7590","NH","Belknap County","A_A",330
"7591","NH","Belknap County","NHPI_AIC",30
"7592","NH","Belknap County","NHPI_A",13
"7593","NH","Carroll County","A_AIC",221
"7594","NH","Carroll County","A_A",174
"7595","NH","Carroll County","NHPI_AIC",13
"7596","NH","Carroll County","NHPI_A",4
"7597","NH","Cheshire County","A_AIC",512
"7598","NH","Cheshire County","A_A",369
"7599","NH","Cheshire County","NHPI_AIC",47
"7600","NH","Cheshire County","NHPI_A",27
"7601","NH","Coos County","A_AIC",179
"7602","NH","Coos County","A_A",127
"7603","NH","Coos County","NHPI_AIC",7
"7604","NH","Coos County","NHPI_A",5
"7605","NH","Grafton County","A_AIC",1707
"7606","NH","Grafton County","A_A",1438
"7607","NH","Grafton County","NHPI_AIC",44
"7608","NH","Grafton County","NHPI_A",24
"7609","NH","Hillsborough County","A_AIC",8839
"7610","NH","Hillsborough County","A_A",7747
"7611","NH","Hillsborough County","NHPI_AIC",303
"7612","NH","Hillsborough County","NHPI_A",133
"7613","NH","Merrimack County","A_AIC",1490
"7614","NH","Merrimack County","A_A",1197
"7615","NH","Merrimack County","NHPI_AIC",68
"7616","NH","Merrimack County","NHPI_A",31
"7617","NH","Rockingham County","A_AIC",3837
"7618","NH","Rockingham County","A_A",3168
"7619","NH","Rockingham County","NHPI_AIC",176
"7620","NH","Rockingham County","NHPI_A",108
"7621","NH","Strafford County","A_AIC",1892
"7622","NH","Strafford County","A_A",1595
"7623","NH","Strafford County","NHPI_AIC",92
"7624","NH","Strafford County","NHPI_A",53
"7625","NH","Sullivan County","A_AIC",198
"7626","NH","Sullivan County","A_A",152
"7627","NH","Sullivan County","NHPI_AIC",11
"7628","NH","Sullivan County","NHPI_A",9
"7629","NJ","Atlantic County","A_AIC",14258
"7630","NJ","Atlantic County","A_A",13270
"7631","NJ","Atlantic County","NHPI_AIC",350
"7632","NJ","Atlantic County","NHPI_A",183
"7633","NJ","Bergen County","A_AIC",100461
"7634","NJ","Bergen County","A_A",95928
"7635","NJ","Bergen County","NHPI_AIC",729
"7636","NJ","Bergen County","NHPI_A",292
"7637","NJ","Burlington County","A_AIC",13949
"7638","NJ","Burlington County","A_A",11686
"7639","NJ","Burlington County","NHPI_AIC",464
"7640","NJ","Burlington County","NHPI_A",162
"7641","NJ","Camden County","A_AIC",21265
"7642","NJ","Camden County","A_A",19571
"7643","NJ","Camden County","NHPI_AIC",674
"7644","NJ","Camden County","NHPI_A",376
"7645","NJ","Cape May County","A_AIC",869
"7646","NJ","Cape May County","A_A",687
"7647","NJ","Cape May County","NHPI_AIC",86
"7648","NJ","Cape May County","NHPI_A",48
"7649","NJ","Cumberland County","A_AIC",1838
"7650","NJ","Cumberland County","A_A",1498
"7651","NJ","Cumberland County","NHPI_AIC",243
"7652","NJ","Cumberland County","NHPI_A",138
"7653","NJ","Essex County","A_AIC",33491
"7654","NJ","Essex County","A_A",30612
"7655","NJ","Essex County","NHPI_AIC",1730
"7656","NJ","Essex County","NHPI_A",856
"7657","NJ","Gloucester County","A_AIC",4533
"7658","NJ","Gloucester County","A_A",3901
"7659","NJ","Gloucester County","NHPI_AIC",186
"7660","NJ","Gloucester County","NHPI_A",89
