"year","CTYNAME","STNAME","api"
2000,"Fremont","Iowa",20.93
2000,"Greene","Iowa",41.47
2000,"Grundy","Iowa",34.8
2000,"Guthrie","Iowa",31.73
2000,"Hamilton","Iowa",135.27
2000,"Hancock","Iowa",35.2
2000,"Hardin","Iowa",79.93
2000,"Harrison","Iowa",82.4
2000,"Henry","Iowa",320.6
2000,"Howard","Iowa",30.07
2000,"Humboldt","Iowa",32.67
2000,"Ida","Iowa",23.6
2000,"Iowa","Iowa",59.8
2000,"Jackson","Iowa",38.6
2000,"Jasper","Iowa",278.93
2000,"Jefferson","Iowa",211.67
2000,"Johnson","Iowa",5692
2000,"Jones","Iowa",42
2000,"Keokuk","Iowa",40.67
2000,"Kossuth","Iowa",67.67
2000,"Lee","Iowa",212.8
2000,"Linn","Iowa",2256.73
2000,"Louisa","Iowa",32.8
2000,"Lucas","Iowa",23.53
2000,"Lyon","Iowa",57.93
2000,"Madison","Iowa",33.87
2000,"Mahaska","Iowa",283.33
2000,"Marion","Iowa",444.73
2000,"Marshall","Iowa",464.53
2000,"Mills","Iowa",30.8
2000,"Mitchell","Iowa",36.6
2000,"Monona","Iowa",24
2000,"Monroe","Iowa",45.33
2000,"Montgomery","Iowa",16.47
2000,"Muscatine","Iowa",434.8
2000,"O Brien","Iowa",64.2
2000,"Osceola","Iowa",17.33
2000,"Page","Iowa",116.87
2000,"Palo Alto","Iowa",18.33
2000,"Plymouth","Iowa",96.73
2000,"Pocahontas","Iowa",18.07
2000,"Polk","Iowa",9955.47
2000,"Pottawattamie","Iowa",465.27
2000,"Poweshiek","Iowa",253.2
2000,"Ringgold","Iowa",24.47
2000,"Sac","Iowa",23.87
2000,"Scott","Iowa",2129.73
2000,"Shelby","Iowa",25.2
2000,"Sioux","Iowa",368.73
2000,"Story","Iowa",4766.4
2000,"Tama","Iowa",97.27
2000,"Taylor","Iowa",32.2
2000,"Union","Iowa",63.87
2000,"Van Buren","Iowa",28.27
2000,"Wapello","Iowa",250.27
2000,"Warren","Iowa",259.73
2000,"Washington","Iowa",92.6
2000,"Wayne","Iowa",19.53
2000,"Webster","Iowa",233.27
2000,"Winnebago","Iowa",116.47
2000,"Winneshiek","Iowa",287
2000,"Woodbury","Iowa",1966.6
2000,"Worth","Iowa",16.33
2000,"Wright","Iowa",63.67
2000,"Allen","Kansas",60.27
2000,"Anderson","Kansas",17.27
2000,"Atchison","Kansas",154.93
2000,"Barber","Kansas",4.6
2000,"Barton","Kansas",142.93
2000,"Bourbon","Kansas",38.53
2000,"Brown","Kansas",25.27
2000,"Butler","Kansas",318.13
2000,"Chase","Kansas",1
2000,"Chautauqua","Kansas",18.87
2000,"Cherokee","Kansas",36.47
2000,"Cheyenne","Kansas",11.13
2000,"Clark","Kansas",8.93
2000,"Clay","Kansas",36.53
2000,"Cloud","Kansas",7.2
2000,"Coffey","Kansas",34.2
2000,"Comanche","Kansas",0
2000,"Cowley","Kansas",484.2
2000,"Crawford","Kansas",597.2
2000,"Decatur","Kansas",5
2000,"Dickinson","Kansas",90.6
2000,"Doniphan","Kansas",20.93
2000,"Douglas","Kansas",4037
2000,"Edwards","Kansas",8.4
2000,"Elk","Kansas",6.2
2000,"Ellis","Kansas",219.8
2000,"Ellsworth","Kansas",15
2000,"Finney","Kansas",1766.33
2000,"Ford","Kansas",966.53
2000,"Franklin","Kansas",161.47
2000,"Geary","Kansas",1492.53
2000,"Gove","Kansas",2
2000,"Graham","Kansas",15.2
2000,"Grant","Kansas",91.8
2000,"Gray","Kansas",2.67
2000,"Greeley","Kansas",12.33
2000,"Greenwood","Kansas",0.67
2000,"Hamilton","Kansas",37.33
2000,"Harper","Kansas",5
2000,"Harvey","Kansas",340.47
2000,"Haskell","Kansas",13.93
2000,"Hodgeman","Kansas",1
2000,"Jackson","Kansas",14.53
2000,"Jefferson","Kansas",109.07
2000,"Jewell","Kansas",6.13
2000,"Johnson","Kansas",10682.53
2000,"Kearny","Kansas",6.4
2000,"Kingman","Kansas",16.67
2000,"Kiowa","Kansas",12
2000,"Labette","Kansas",139.73
2000,"Lane","Kansas",0
2000,"Leavenworth","Kansas",1567
2000,"Lincoln","Kansas",1.4
2000,"Linn","Kansas",13.27
2000,"Logan","Kansas",1.8
2000,"Lyon","Kansas",998.8
2000,"Marion","Kansas",49.13
2000,"Marshall","Kansas",17.07
2000,"McPherson","Kansas",195.8
2000,"Meade","Kansas",18.4
2000,"Miami","Kansas",61.67
2000,"Mitchell","Kansas",11.53
2000,"Montgomery","Kansas",204.33
2000,"Morris","Kansas",17.8
2000,"Morton","Kansas",52.47
2000,"Nemaha","Kansas",24.13
2000,"Neosho","Kansas",50.8
2000,"Ness","Kansas",7.2
2000,"Norton","Kansas",27.8
2000,"Osage","Kansas",35.2
2000,"Osborne","Kansas",7.47
2000,"Ottawa","Kansas",15
2000,"Pawnee","Kansas",83.33
2000,"Phillips","Kansas",33.4
2000,"Pottawatomie","Kansas",112.4
2000,"Pratt","Kansas",39.2
2000,"Rawlins","Kansas",9.2
2000,"Reno","Kansas",338.2
2000,"Republic","Kansas",15.53
2000,"Rice","Kansas",30.27
2000,"Riley","Kansas",3222.2
2000,"Rooks","Kansas",7.13
2000,"Rush","Kansas",5.73
2000,"Russell","Kansas",11.47
2000,"Saline","Kansas",834.93
2000,"Scott","Kansas",29.93
2000,"Sedgwick","Kansas",13745.33
2000,"Seward","Kansas",670.93
2000,"Shawnee","Kansas",1945.07
2000,"Sheridan","Kansas",7.93
2000,"Sherman","Kansas",23.87
2000,"Smith","Kansas",3
2000,"Stafford","Kansas",10.93
2000,"Stanton","Kansas",30.13
2000,"Stevens","Kansas",33.07
2000,"Sumner","Kansas",123
2000,"Thomas","Kansas",47.73
2000,"Trego","Kansas",24.07
2000,"Wabaunsee","Kansas",11.27
2000,"Wallace","Kansas",6.2
2000,"Washington","Kansas",0
2000,"Wichita","Kansas",13.07
2000,"Wilson","Kansas",31.67
2000,"Woodson","Kansas",6.33
2000,"Wyandotte","Kansas",2478.33
2000,"Adair","Kentucky",37.8
2000,"Allen","Kentucky",9.67
2000,"Anderson","Kentucky",44.6
2000,"Ballard","Kentucky",8.33
2000,"Barren","Kentucky",100.93
2000,"Bath","Kentucky",12.67
2000,"Bell","Kentucky",114.33
2000,"Boone","Kentucky",782.07
2000,"Bourbon","Kentucky",31.47
2000,"Boyd","Kentucky",212.67
2000,"Boyle","Kentucky",123.47
2000,"Bracken","Kentucky",1.2
2000,"Breathitt","Kentucky",25.87
2000,"Breckinridge","Kentucky",26.33
2000,"Bullitt","Kentucky",208.07
2000,"Butler","Kentucky",20.47
2000,"Caldwell","Kentucky",11.6
2000,"Calloway","Kentucky",226.87
2000,"Campbell","Kentucky",422.87
2000,"Carlisle","Kentucky",3.87
2000,"Carroll","Kentucky",22.6
2000,"Carter","Kentucky",29.07
2000,"Casey","Kentucky",34.4
2000,"Christian","Kentucky",1447.47
2000,"Clark","Kentucky",69.53
2000,"Clay","Kentucky",52.53
2000,"Clinton","Kentucky",14.8
2000,"Crittenden","Kentucky",12.93
2000,"Cumberland","Kentucky",5.27
2000,"Daviess","Kentucky",364.07
2000,"Edmonson","Kentucky",10.13
2000,"Elliott","Kentucky",0
2000,"Estill","Kentucky",3.53
2000,"Fayette","Kentucky",6021.27
2000,"Fleming","Kentucky",13.07
2000,"Floyd","Kentucky",112.4
2000,"Franklin","Kentucky",375.87
2000,"Fulton","Kentucky",17.6
2000,"Gallatin","Kentucky",15.67
2000,"Garrard","Kentucky",22.6
2000,"Grant","Kentucky",41.33
2000,"Graves","Kentucky",72.47
2000,"Grayson","Kentucky",65.93
2000,"Green","Kentucky",16.6
2000,"Greenup","Kentucky",158.93
2000,"Hancock","Kentucky",35.2
2000,"Hardin","Kentucky",2880.53
2000,"Harlan","Kentucky",74.53
2000,"Harrison","Kentucky",28.8
2000,"Hart","Kentucky",13.33
2000,"Henderson","Kentucky",200.53
2000,"Henry","Kentucky",19.8
2000,"Hickman","Kentucky",3.2
2000,"Hopkins","Kentucky",190.4
2000,"Jackson","Kentucky",2.6
2000,"Jefferson","Kentucky",7359.2
2000,"Jessamine","Kentucky",239.33
2000,"Johnson","Kentucky",110.6
2000,"Kenton","Kentucky",1005.4
2000,"Knott","Kentucky",27.33
2000,"Knox","Kentucky",46.2
2000,"Larue","Kentucky",15.73
2000,"Laurel","Kentucky",144.07
2000,"Lawrence","Kentucky",44.8
2000,"Lee","Kentucky",1.2
2000,"Leslie","Kentucky",13
2000,"Letcher","Kentucky",41.67
2000,"Lewis","Kentucky",6.47
2000,"Lincoln","Kentucky",23.53
2000,"Livingston","Kentucky",12
2000,"Logan","Kentucky",53.27
2000,"Lyon","Kentucky",27.47
2000,"Madison","Kentucky",567.27
2000,"Magoffin","Kentucky",17.4
2000,"Marion","Kentucky",33
2000,"Marshall","Kentucky",56.6
2000,"Martin","Kentucky",15.13
2000,"Mason","Kentucky",29.33
2000,"McCracken","Kentucky",296.53
2000,"McCreary","Kentucky",3
2000,"McLean","Kentucky",4.47
2000,"Meade","Kentucky",478.87
2000,"Menifee","Kentucky",4.67
2000,"Mercer","Kentucky",138.47
2000,"Metcalfe","Kentucky",16.8
2000,"Monroe","Kentucky",15.33
2000,"Montgomery","Kentucky",27.13
2000,"Morgan","Kentucky",11.33
2000,"Muhlenberg","Kentucky",48.47
2000,"Nelson","Kentucky",144.27
2000,"Nicholas","Kentucky",33.07
2000,"Ohio","Kentucky",48.07
2000,"Oldham","Kentucky",285.87
2000,"Owen","Kentucky",9.13
2000,"Owsley","Kentucky",2.4
2000,"Pendleton","Kentucky",19.4
2000,"Perry","Kentucky",96
2000,"Pike","Kentucky",252.33
2000,"Powell","Kentucky",13.8
2000,"Pulaski","Kentucky",180.6
2000,"Robertson","Kentucky",0
2000,"Rockcastle","Kentucky",20.73
2000,"Rowan","Kentucky",158.2
2000,"Russell","Kentucky",7.4
2000,"Scott","Kentucky",217.73
2000,"Shelby","Kentucky",175.13
2000,"Simpson","Kentucky",49.73
2000,"Spencer","Kentucky",28.73
2000,"Taylor","Kentucky",47.4
2000,"Todd","Kentucky",16.33
2000,"Trigg","Kentucky",47.07
2000,"Trimble","Kentucky",3.27
2000,"Union","Kentucky",56.33
2000,"Warren","Kentucky",1119.47
2000,"Washington","Kentucky",16.73
2000,"Wayne","Kentucky",11.4
2000,"Webster","Kentucky",34.73
2000,"Whitley","Kentucky",83.13
2000,"Wolfe","Kentucky",4.93
2000,"Woodford","Kentucky",57.87
2000,"Acadia","Louisiana",115.2
2000,"Allen","Louisiana",74.6
2000,"Ascension","Louisiana",316.47
2000,"Assumption","Louisiana",93.4
2000,"Avoyelles","Louisiana",70.4
2000,"Beauregard","Louisiana",237.6
2000,"Bienville","Louisiana",17.53
2000,"Bossier","Louisiana",1472.53
2000,"Caddo","Louisiana",1519.67
2000,"Calcasieu","Louisiana",940.33
2000,"Caldwell","Louisiana",15
2000,"Cameron","Louisiana",41.27
2000,"Catahoula","Louisiana",8.73
2000,"Claiborne","Louisiana",17.93
2000,"Concordia","Louisiana",40.8
2000,"De Soto","Louisiana",12.73
2000,"East Baton Rouge","Louisiana",7626.8
2000,"East Carroll","Louisiana",21.27
2000,"East Feliciana","Louisiana",35.47
2000,"Evangeline","Louisiana",49.2
2000,"Franklin","Louisiana",36.6
2000,"Grant","Louisiana",46.93
2000,"Iberia","Louisiana",1259.93
2000,"Iberville","Louisiana",69.2
2000,"Jackson","Louisiana",26.6
2000,"Jefferson","Louisiana",14200.33
2000,"Jefferson Davis","Louisiana",72.13
2000,"La Salle","Louisiana",54
2000,"Lafayette","Louisiana",2492.87
2000,"Lafourche","Louisiana",1008.2
2000,"Lincoln","Louisiana",487.13
2000,"Livingston","Louisiana",257.67
2000,"Madison","Louisiana",12.53
2000,"Morehouse","Louisiana",54.6
2000,"Natchitoches","Louisiana",200.67
2000,"Orleans","Louisiana",12054.47
2000,"Ouachita","Louisiana",1037.6
2000,"Plaquemines","Louisiana",715.53
2000,"Pointe Coupee","Louisiana",21
2000,"Rapides","Louisiana",1220.47
2000,"Red River","Louisiana",9.13
2000,"Richland","Louisiana",19.4
2000,"Sabine","Louisiana",41.8
2000,"St Bernard","Louisiana",930.87
2000,"St Charles","Louisiana",323.87
2000,"St Helena","Louisiana",2
2000,"St James","Louisiana",26.13
2000,"St John the Baptist","Louisiana",240.4
2000,"St Landry","Louisiana",244
2000,"St Martin","Louisiana",496.6
2000,"St Mary","Louisiana",1300.4
2000,"St Tammany","Louisiana",1512.4
2000,"Tangipahoa","Louisiana",399.73
2000,"Tensas","Louisiana",4.47
2000,"Terrebonne","Louisiana",1061.6
2000,"Union","Louisiana",42.73
2000,"Vermilion","Louisiana",991.4
2000,"Vernon","Louisiana",1721.4
2000,"Washington","Louisiana",73.4
2000,"Webster","Louisiana",79.8
2000,"West Baton Rouge","Louisiana",34.67
2000,"West Carroll","Louisiana",7.4
2000,"West Feliciana","Louisiana",16.67
2000,"Winn","Louisiana",32.67
2000,"Androscoggin","Maine",761.07
2000,"Aroostook","Maine",474.87
2000,"Cumberland","Maine",3103.27
2000,"Franklin","Maine",110
2000,"Hancock","Maine",219
2000,"Kennebec","Maine",728.33
2000,"Knox","Maine",120.47
2000,"Lincoln","Maine",60.27
2000,"Oxford","Maine",212.6
2000,"Penobscot","Maine",1272.73
2000,"Piscataquis","Maine",71.47
2000,"Sagadahoc","Maine",391.6
2000,"Somerset","Maine",181.13
2000,"Waldo","Maine",117.27
2000,"Washington","Maine",118.2
2000,"York","Maine",1630.2
2000,"Allegany","Maryland",497.2
2000,"Anne Arundel","Maryland",13086.4
2000,"Baltimore","Maryland",24319.53
2000,"Baltimore City","Maryland",8327.4
2000,"Calvert","Maryland",662.2
2000,"Caroline","Maryland",136
2000,"Carroll","Maryland",1477.27
2000,"Cecil","Maryland",605.67
2000,"Charles","Maryland",2371.53
2000,"Dorchester","Maryland",186.87
2000,"Frederick","Maryland",3041.87
2000,"Garrett","Maryland",71.07
2000,"Harford","Maryland",4668
2000,"Howard","Maryland",15628.27
2000,"Kent","Maryland",99.53
2000,"Montgomery","Maryland",98338.8
2000,"Prince Georges","Maryland",38614.53
2000,"Queen Annes","Maryland",233.8
2000,"Somerset","Maryland",134.33
2000,"St Marys","Maryland",1664.53
2000,"Talbot","Maryland",158.6
2000,"Washington","Maryland",1331.13
2000,"Wicomico","Maryland",1050.87
2000,"Worcester","Maryland",302
2000,"Barnstable","Massachusetts",1969.2
2000,"Berkshire","Massachusetts",1520.53
2000,"Bristol","Massachusetts",8127.8
2000,"Dukes","Massachusetts",85.87
2000,"Essex","Massachusetts",18638.47
2000,"Franklin","Massachusetts",842.13
2000,"Hampden","Massachusetts",6369.67
2000,"Hampshire","Massachusetts",7180.27
2000,"Middlesex","Massachusetts",87105
2000,"Nantucket","Massachusetts",40.07
2000,"Norfolk","Massachusetts",31810.53
2000,"Plymouth","Massachusetts",6640.47
2000,"Suffolk","Massachusetts",50422.33
2000,"Worcester","Massachusetts",20337.6
2000,"Alcona","Michigan",42
2000,"Alger","Michigan",48.27
2000,"Allegan","Michigan",721.07
2000,"Alpena","Michigan",111.2
2000,"Antrim","Michigan",48.47
2000,"Arenac","Michigan",68.6
2000,"Baraga","Michigan",14.07
2000,"Barry","Michigan",241.33
2000,"Bay","Michigan",645.93
2000,"Benzie","Michigan",71.27
2000,"Berrien","Michigan",2157.87
2000,"Branch","Michigan",253.13
2000,"Calhoun","Michigan",1710.2
2000,"Cass","Michigan",279.67
2000,"Charlevoix","Michigan",73.8
2000,"Cheboygan","Michigan",105.87
2000,"Chippewa","Michigan",239.93
2000,"Clare","Michigan",113
2000,"Clinton","Michigan",346.13
2000,"Crawford","Michigan",79.27
2000,"Delta","Michigan",150.47
2000,"Dickinson","Michigan",149
2000,"Eaton","Michigan",947.93
2000,"Emmet","Michigan",132.6
2000,"Genesee","Michigan",4457.2
2000,"Gladwin","Michigan",75.53
2000,"Gogebic","Michigan",36.07
2000,"Grand Traverse","Michigan",563.87
2000,"Gratiot","Michigan",150.2
2000,"Hillsdale","Michigan",190.93
2000,"Houghton","Michigan",887
2000,"Huron","Michigan",92.53
2000,"Ingham","Michigan",11545.73
2000,"Ionia","Michigan",217.93
2000,"Iosco","Michigan",302.47
2000,"Iron","Michigan",40.2
2000,"Isabella","Michigan",759.8
2000,"Jackson","Michigan",1079.8
2000,"Kalamazoo","Michigan",4947.07
2000,"Kalkaska","Michigan",45.27
2000,"Kent","Michigan",9243.27
2000,"Keweenaw","Michigan",11.6
2000,"Lake","Michigan",20.87
2000,"Lapeer","Michigan",524.6
2000,"Leelanau","Michigan",84.07
2000,"Lenawee","Michigan",858.6
2000,"Livingston","Michigan",962.4
2000,"Luce","Michigan",21.33
2000,"Mackinac","Michigan",17.27
2000,"Macomb","Michigan",15795.4
2000,"Manistee","Michigan",80.73
2000,"Marquette","Michigan",688
2000,"Mason","Michigan",131.33
2000,"Mecosta","Michigan",275.27
2000,"Menominee","Michigan",79.2
2000,"Midland","Michigan",1376.93
2000,"Missaukee","Michigan",54.47
2000,"Monroe","Michigan",954.2
2000,"Montcalm","Michigan",292.73
2000,"Montmorency","Michigan",19.27
2000,"Muskegon","Michigan",880.07
2000,"Newaygo","Michigan",237.6
2000,"Oakland","Michigan",42437.6
2000,"Oceana","Michigan",93.33
2000,"Ogemaw","Michigan",40.07
2000,"Ontonagon","Michigan",18.73
2000,"Osceola","Michigan",71.2
2000,"Oscoda","Michigan",12.27
2000,"Otsego","Michigan",169.13
2000,"Ottawa","Michigan",4507.53
2000,"Presque Isle","Michigan",47.47
2000,"Roscommon","Michigan",51.67
2000,"Saginaw","Michigan",1972.33
2000,"Sanilac","Michigan",124.73
2000,"Schoolcraft","Michigan",16.2
2000,"Shiawassee","Michigan",360.47
2000,"St Clair","Michigan",859.8
2000,"St Joseph","Michigan",427.87
2000,"Tuscola","Michigan",318.2
2000,"Van Buren","Michigan",383.87
2000,"Washtenaw","Michigan",18687.33
2000,"Wayne","Michigan",33016.2
2000,"Wexford","Michigan",152.87
2000,"Aitkin","Minnesota",61.07
2000,"Anoka","Minnesota",6123.53
2000,"Becker","Minnesota",188.93
2000,"Beltrami","Minnesota",336.27
2000,"Benton","Minnesota",269.73
2000,"Big Stone","Minnesota",18.93
2000,"Blue Earth","Minnesota",1290.07
2000,"Brown","Minnesota",175.93
2000,"Carlton","Minnesota",136
2000,"Carver","Minnesota",1056.33
2000,"Cass","Minnesota",116.67
2000,"Chippewa","Minnesota",73.33
2000,"Chisago","Minnesota",221.4
2000,"Clay","Minnesota",683.6
2000,"Clearwater","Minnesota",16.53
2000,"Cook","Minnesota",44.07
2000,"Cottonwood","Minnesota",129
2000,"Crow Wing","Minnesota",293.47
2000,"Dakota","Minnesota",10082.27
2000,"Dodge","Minnesota",111.27
2000,"Douglas","Minnesota",187.8
2000,"Faribault","Minnesota",92.4
2000,"Fillmore","Minnesota",81.67
2000,"Freeborn","Minnesota",199.2
2000,"Goodhue","Minnesota",316.13
2000,"Grant","Minnesota",18.87
2000,"Hennepin","Minnesota",50120.4
2000,"Houston","Minnesota",91.93
2000,"Hubbard","Minnesota",30.53
2000,"Isanti","Minnesota",225.33
2000,"Itasca","Minnesota",159.07
2000,"Jackson","Minnesota",273.2
2000,"Kanabec","Minnesota",90.8
2000,"Kandiyohi","Minnesota",218.13
2000,"Kittson","Minnesota",13.67
2000,"Koochiching","Minnesota",70.87
2000,"Lac qui Parle","Minnesota",36.87
2000,"Lake","Minnesota",30.33
2000,"Lake of the Woods","Minnesota",22.93
2000,"Le Sueur","Minnesota",121.07
2000,"Lincoln","Minnesota",10.27
2000,"Lyon","Minnesota",182.13
2000,"Mahnomen","Minnesota",7.27
2000,"Marshall","Minnesota",20.13
2000,"Martin","Minnesota",134.6
2000,"McLeod","Minnesota",255.47
2000,"Meeker","Minnesota",161.53
2000,"Mille Lacs","Minnesota",72.2
2000,"Morrison","Minnesota",78.2
2000,"Mower","Minnesota",484.07
2000,"Murray","Minnesota",27.27
2000,"Nicollet","Minnesota",360.2
2000,"Nobles","Minnesota",631.8
2000,"Norman","Minnesota",24.53
2000,"Olmsted","Minnesota",6007.6
2000,"Otter Tail","Minnesota",347.4
2000,"Pennington","Minnesota",83.67
2000,"Pine","Minnesota",164.13
2000,"Pipestone","Minnesota",129
2000,"Polk","Minnesota",148.6
2000,"Pope","Minnesota",22.2
2000,"Ramsey","Minnesota",38880.73
2000,"Red Lake","Minnesota",4
2000,"Redwood","Minnesota",46.53
2000,"Renville","Minnesota",75.13
2000,"Rice","Minnesota",1020
2000,"Rock","Minnesota",29.93
2000,"Roseau","Minnesota",192.8
2000,"Scott","Minnesota",1302
2000,"Sherburne","Minnesota",536.93
2000,"Sibley","Minnesota",61.87
2000,"St Louis","Minnesota",1740.53
2000,"Stearns","Minnesota",1510.47
2000,"Steele","Minnesota",285.13
2000,"Stevens","Minnesota",176.87
2000,"Swift","Minnesota",69.53
2000,"Todd","Minnesota",90.2
2000,"Traverse","Minnesota",24.2
2000,"Wabasha","Minnesota",162.33
2000,"Wadena","Minnesota",56.47
2000,"Waseca","Minnesota",129.87
2000,"Washington","Minnesota",3935.47
2000,"Watonwan","Minnesota",83.13
2000,"Wilkin","Minnesota",44.4
2000,"Winona","Minnesota",862.4
2000,"Wright","Minnesota",602.33
2000,"Yellow Medicine","Minnesota",36.27
2000,"Adams","Mississippi",79.53
2000,"Alcorn","Mississippi",81.2
2000,"Amite","Mississippi",10.93
2000,"Attala","Mississippi",37.47
2000,"Benton","Mississippi",7
2000,"Bolivar","Mississippi",199.13
2000,"Calhoun","Mississippi",3.2
2000,"Carroll","Mississippi",16.47
2000,"Chickasaw","Mississippi",23.73
2000,"Choctaw","Mississippi",14.13
2000,"Claiborne","Mississippi",26.27
2000,"Clarke","Mississippi",14.67
2000,"Clay","Mississippi",46.07
2000,"Coahoma","Mississippi",160.73
2000,"Copiah","Mississippi",34.13
2000,"Covington","Mississippi",31
2000,"De Soto","Mississippi",368.6
2000,"Forrest","Mississippi",725.07
2000,"Franklin","Mississippi",6.87
2000,"George","Mississippi",44.67
2000,"Greene","Mississippi",14.53
2000,"Grenada","Mississippi",49.87
2000,"Hancock","Mississippi",322.13
2000,"Harrison","Mississippi",6949.73
2000,"Hinds","Mississippi",1674.73
2000,"Holmes","Mississippi",42.47
2000,"Humphreys","Mississippi",54.8
2000,"Issaquena","Mississippi",4.4
2000,"Itawamba","Mississippi",57.07
2000,"Jackson","Mississippi",1885.13
2000,"Jasper","Mississippi",13.07
2000,"Jefferson","Mississippi",16.13
2000,"Jefferson Davis","Mississippi",31.33
2000,"Jones","Mississippi",145.47
2000,"Kemper","Mississippi",10.8
2000,"Lafayette","Mississippi",1003.73
2000,"Lamar","Mississippi",221.53
2000,"Lauderdale","Mississippi",526
2000,"Lawrence","Mississippi",21.47
2000,"Leake","Mississippi",15.27
2000,"Lee","Mississippi",244.87
2000,"Leflore","Mississippi",183.27
2000,"Lincoln","Mississippi",72.93
2000,"Lowndes","Mississippi",460.8
2000,"Madison","Mississippi",406.4
2000,"Marion","Mississippi",68.27
2000,"Marshall","Mississippi",57.33
2000,"Monroe","Mississippi",49.2
2000,"Montgomery","Mississippi",26.73
2000,"Neshoba","Mississippi",65.13
2000,"Newton","Mississippi",12.13
2000,"Noxubee","Mississippi",8
2000,"Oktibbeha","Mississippi",1490.6
2000,"Panola","Mississippi",57.53
2000,"Pearl River","Mississippi",150
2000,"Perry","Mississippi",8.4
2000,"Pike","Mississippi",74.2
2000,"Pontotoc","Mississippi",63.33
2000,"Prentiss","Mississippi",31.53
2000,"Quitman","Mississippi",26.67
2000,"Rankin","Mississippi",614.4
2000,"Scott","Mississippi",32
2000,"Sharkey","Mississippi",26.6
2000,"Simpson","Mississippi",39.07
2000,"Smith","Mississippi",11
2000,"Stone","Mississippi",23.13
2000,"Sunflower","Mississippi",135.67
2000,"Tallahatchie","Mississippi",66.33
2000,"Tate","Mississippi",46.13
2000,"Tippah","Mississippi",32.2
2000,"Tishomingo","Mississippi",25.47
2000,"Tunica","Mississippi",24.87
2000,"Union","Mississippi",37.8
2000,"Walthall","Mississippi",39.87
2000,"Warren","Mississippi",365.47
2000,"Washington","Mississippi",370.53
2000,"Wayne","Mississippi",48.73
2000,"Webster","Mississippi",12.87
2000,"Wilkinson","Mississippi",3.53
2000,"Winston","Mississippi",20.07
2000,"Yalobusha","Mississippi",16.33
2000,"Yazoo","Mississippi",70.67
2000,"Adair","Missouri",308.93
2000,"Andrew","Missouri",36.2
2000,"Atchison","Missouri",16.13
2000,"Audrain","Missouri",136.93
2000,"Barry","Missouri",169.47
2000,"Barton","Missouri",47.47
2000,"Bates","Missouri",20.67
2000,"Benton","Missouri",34.93
2000,"Bollinger","Missouri",45.6
2000,"Boone","Missouri",5316.2
2000,"Buchanan","Missouri",400.8
2000,"Butler","Missouri",207.8
2000,"Caldwell","Missouri",3.87
2000,"Callaway","Missouri",216.67
2000,"Camden","Missouri",105.87
2000,"Cape Girardeau","Missouri",713.8
2000,"Carroll","Missouri",15.4
2000,"Carter","Missouri",9.33
2000,"Cass","Missouri",549.47
2000,"Cedar","Missouri",34.73
2000,"Chariton","Missouri",8.53
2000,"Christian","Missouri",187.73
2000,"Clark","Missouri",7.67
2000,"Clay","Missouri",2047.87
2000,"Clinton","Missouri",41.4
2000,"Cole","Missouri",446.6
2000,"Cooper","Missouri",73.47
2000,"Crawford","Missouri",56.27
2000,"Dade","Missouri",26.8
2000,"Dallas","Missouri",39.4
2000,"Daviess","Missouri",18.47
2000,"De Kalb","Missouri",62.6
2000,"Dent","Missouri",57.47
2000,"Douglas","Missouri",30.93
2000,"Dunklin","Missouri",100.53
2000,"Franklin","Missouri",363
2000,"Gasconade","Missouri",33.67
2000,"Gentry","Missouri",7.6
2000,"Greene","Missouri",2558.8
2000,"Grundy","Missouri",32.53
2000,"Harrison","Missouri",32.73
2000,"Henry","Missouri",82.93
2000,"Hickory","Missouri",12.93
2000,"Holt","Missouri",5.93
2000,"Howard","Missouri",23.87
2000,"Howell","Missouri",144.73
2000,"Iron","Missouri",23.2
2000,"Jackson","Missouri",9986.8
2000,"Jasper","Missouri",790
2000,"Jefferson","Missouri",1010.6
2000,"Johnson","Missouri",1054.6
2000,"Knox","Missouri",3
2000,"Laclede","Missouri",148.13
2000,"Lafayette","Missouri",113.67
2000,"Lawrence","Missouri",102.67
2000,"Lewis","Missouri",20.2
2000,"Lincoln","Missouri",122.53
2000,"Linn","Missouri",20.8
2000,"Livingston","Missouri",39.8
2000,"Macon","Missouri",26.07
2000,"Madison","Missouri",54.8
2000,"Maries","Missouri",16.27
2000,"Marion","Missouri",166.2
2000,"McDonald","Missouri",85.93
2000,"Mercer","Missouri",2.6
2000,"Miller","Missouri",53.27
2000,"Mississippi","Missouri",17.13
2000,"Moniteau","Missouri",57.8
2000,"Monroe","Missouri",20.4
2000,"Montgomery","Missouri",33.8
2000,"Morgan","Missouri",53
2000,"New Madrid","Missouri",43.6
2000,"Newton","Missouri",411.53
2000,"Nodaway","Missouri",210.87
2000,"Oregon","Missouri",24.67
2000,"Osage","Missouri",5.93
2000,"Ozark","Missouri",22.53
2000,"Pemiscot","Missouri",69.67
2000,"Perry","Missouri",109.4
2000,"Pettis","Missouri",200.2
2000,"Phelps","Missouri",1240.6
2000,"Pike","Missouri",32.6
2000,"Platte","Missouri",1511.27
2000,"Polk","Missouri",141.13
2000,"Pulaski","Missouri",1713.6
2000,"Putnam","Missouri",6.8
2000,"Ralls","Missouri",15.33
2000,"Randolph","Missouri",104.73
2000,"Ray","Missouri",54.93
2000,"Reynolds","Missouri",11.27
2000,"Ripley","Missouri",43
2000,"Saline","Missouri",77.07
